Hour,"Capacity, A*h","Capacity, %"
4125,5.5493,99.3857009814457
4126,5.5493,99.3857009814457
4127,5.5493,99.3857009814457
4128,5.5493,99.3857009814457
4129,5.5493,99.3857009814457
4130,5.5493,99.3857009814457
4131,5.5493,99.3857009814457
4132,5.5493,99.3857009814457
4133,5.5493,99.3857009814457
4134,5.5493,99.3857009814457
4135,5.5493,99.3857009814457
4136,5.5493,99.3857009814457
4137,5.5493,99.3857009814457
4138,5.5493,99.3857009814457
4139,5.5493,99.3857009814457
4140,5.5493,99.3857009814457
4141,5.5493,99.3857009814457
4142,5.5493,99.3857009814457
4143,5.5493,99.3857009814457
4144,5.5491,99.3821190629701
4145,5.5491,99.3821190629701
4146,5.5491,99.3821190629701
4147,5.5491,99.3821190629701
4148,5.5491,99.3821190629701
4149,5.5491,99.3821190629701
4150,5.5491,99.3821190629701
4151,5.5491,99.3821190629701
4152,5.5491,99.3821190629701
4153,5.5491,99.3821190629701
4154,5.5491,99.3821190629701
4155,5.5491,99.3821190629701
4156,5.5491,99.3821190629701
4157,5.5491,99.3821190629701
4158,5.5491,99.3821190629701
4159,5.5491,99.3821190629701
4160,5.5491,99.3821190629701
4161,5.5491,99.3821190629701
4162,5.5491,99.3821190629701
4163,5.5491,99.3821190629701
4164,5.5491,99.3821190629701
4165,5.5491,99.3821190629701
4166,5.5491,99.3821190629701
4167,5.5491,99.3821190629701
4168,5.5489,99.3785371444946
4169,5.5489,99.3785371444946
4170,5.5489,99.3785371444946
4171,5.5489,99.3785371444946
4172,5.5489,99.3785371444946
4173,5.5489,99.3785371444946
4174,5.5489,99.3785371444946
4175,5.5489,99.3785371444946
4176,5.5489,99.3785371444946
4177,5.5489,99.3785371444946
4178,5.5489,99.3785371444946
4179,5.5489,99.3785371444946
4180,5.5489,99.3785371444946
4181,5.5489,99.3785371444946
4182,5.5489,99.3785371444946
4183,5.5489,99.3785371444946
4184,5.5489,99.3785371444946
4185,5.5489,99.3785371444946
4186,5.5489,99.3785371444946
4187,5.5489,99.3785371444946
4188,5.5489,99.3785371444946
4189,5.5489,99.3785371444946
4190,5.5489,99.3785371444946
4191,5.5489,99.3785371444946
4192,5.5487,99.3749552260191
4193,5.5487,99.3749552260191
4194,5.5487,99.3749552260191
4195,5.5487,99.3749552260191
4196,5.5487,99.3749552260191
4197,5.5487,99.3749552260191
4198,5.5487,99.3749552260191
4199,5.5487,99.3749552260191
4200,5.5487,99.3749552260191
4201,5.5487,99.3749552260191
4202,5.5487,99.3749552260191
4203,5.5487,99.3749552260191
4204,5.5487,99.3749552260191
4205,5.5487,99.3749552260191
4206,5.5487,99.3749552260191
4207,5.5487,99.3749552260191
4208,5.5487,99.3749552260191
4209,5.5487,99.3749552260191
4210,5.5487,99.3749552260191
4211,5.5487,99.3749552260191
4212,5.5487,99.3749552260191
4213,5.5487,99.3749552260191
4214,5.5487,99.3749552260191
4215,5.5487,99.3749552260191
4216,5.5485,99.3713733075435
4217,5.5485,99.3713733075435
4218,5.5485,99.3713733075435
4219,5.5485,99.3713733075435
4220,5.5485,99.3713733075435
4221,5.5485,99.3713733075435
4222,5.5485,99.3713733075435
4223,5.5485,99.3713733075435
4224,5.5485,99.3713733075435
4225,5.5485,99.3713733075435
4226,5.5485,99.3713733075435
4227,5.5485,99.3713733075435
4228,5.5485,99.3713733075435
4229,5.5485,99.3713733075435
4230,5.5485,99.3713733075435
4231,5.5485,99.3713733075435
4232,5.5485,99.3713733075435
4233,5.5485,99.3713733075435
4234,5.5485,99.3713733075435
4235,5.5485,99.3713733075435
4236,5.5485,99.3713733075435
4237,5.5485,99.3713733075435
4238,5.5485,99.3713733075435
4239,5.5485,99.3713733075435
4240,5.5483,99.367791389068
4241,5.5483,99.367791389068
4242,5.5483,99.367791389068
4243,5.5483,99.367791389068
4244,5.5483,99.367791389068
4245,5.5483,99.367791389068
4246,5.5483,99.367791389068
4247,5.5483,99.367791389068
4248,5.5483,99.367791389068
4249,5.5483,99.367791389068
4250,5.5483,99.367791389068
4251,5.5483,99.367791389068
4252,5.5483,99.367791389068
4253,5.5483,99.367791389068
4254,5.5483,99.367791389068
4255,5.5483,99.367791389068
4256,5.5483,99.367791389068
4257,5.5483,99.367791389068
4258,5.5483,99.367791389068
4259,5.5483,99.367791389068
4260,5.5483,99.367791389068
4261,5.5483,99.367791389068
4262,5.5483,99.367791389068
4263,5.5483,99.367791389068
4264,5.5481,99.3642094705925
4265,5.5481,99.3642094705925
4266,5.5481,99.3642094705925
4267,5.5481,99.3642094705925
4268,5.5481,99.3642094705925
4269,5.5481,99.3642094705925
4270,5.5481,99.3642094705925
4271,5.5481,99.3642094705925
4272,5.5481,99.3642094705925
4273,5.5481,99.3642094705925
4274,5.5481,99.3642094705925
4275,5.5481,99.3642094705925
4276,5.5481,99.3642094705925
4277,5.5481,99.3642094705925
4278,5.5481,99.3642094705925
4279,5.5481,99.3642094705925
4280,5.5481,99.3642094705925
4281,5.5481,99.3642094705925
4282,5.5481,99.3642094705925
4283,5.5481,99.3642094705925
4284,5.5481,99.3642094705925
4285,5.5481,99.3642094705925
4286,5.5481,99.3642094705925
4287,5.5481,99.3642094705925
4288,5.5479,99.3606275521169
4289,5.5479,99.3606275521169
4290,5.5479,99.3606275521169
4291,5.5479,99.3606275521169
4292,5.5479,99.3606275521169
4293,5.5479,99.3606275521169
4294,5.5479,99.3606275521169
4295,5.5479,99.3606275521169
4296,5.5479,99.3606275521169
4297,5.5479,99.3606275521169
4298,5.5479,99.3606275521169
4299,5.5479,99.3606275521169
4300,5.5479,99.3606275521169
4301,5.5479,99.3606275521169
4302,5.5479,99.3606275521169
4303,5.5479,99.3606275521169
4304,5.5479,99.3606275521169
4305,5.5479,99.3606275521169
4306,5.5479,99.3606275521169
4307,5.5479,99.3606275521169
4308,5.5479,99.3606275521169
4309,5.5479,99.3606275521169
4310,5.5479,99.3606275521169
4311,5.5479,99.3606275521169
4312,5.5477,99.3570456336414
4313,5.5477,99.3570456336414
4314,5.5477,99.3570456336414
4315,5.5477,99.3570456336414
4316,5.5477,99.3570456336414
4317,5.5477,99.3570456336414
4318,5.5477,99.3570456336414
4319,5.5477,99.3570456336414
4320,5.5477,99.3570456336414
4321,5.5477,99.3570456336414
4322,5.5477,99.3570456336414
4323,5.5477,99.3570456336414
4324,5.5477,99.3570456336414
4325,5.5477,99.3570456336414
4326,5.5477,99.3570456336414
4327,5.5477,99.3570456336414
4328,5.5477,99.3570456336414
4329,5.5477,99.3570456336414
4330,5.5477,99.3570456336414
4331,5.5477,99.3570456336414
4332,5.5477,99.3570456336414
4333,5.5477,99.3570456336414
4334,5.5477,99.3570456336414
4335,5.5477,99.3570456336414
4336,5.5475,99.3534637151659
4337,5.5475,99.3534637151659
4338,5.5475,99.3534637151659
4339,5.5475,99.3534637151659
4340,5.5475,99.3534637151659
4341,5.5475,99.3534637151659
4342,5.5475,99.3534637151659
4343,5.5475,99.3534637151659
4344,5.5475,99.3534637151659
4345,5.5475,99.3534637151659
4346,5.5475,99.3534637151659
4347,5.5475,99.3534637151659
4348,5.5475,99.3534637151659
4349,5.5475,99.3534637151659
4350,5.5475,99.3534637151659
4351,5.5475,99.3534637151659
4352,5.5475,99.3534637151659
4353,5.5475,99.3534637151659
4354,5.5475,99.3534637151659
4355,5.5475,99.3534637151659
4356,5.5475,99.3534637151659
4357,5.5475,99.3534637151659
4358,5.5475,99.3534637151659
4359,5.5475,99.3534637151659
4360,5.5473,99.3498817966903
4361,5.5473,99.3498817966903
4362,5.5473,99.3498817966903
4363,5.5473,99.3498817966903
4364,5.5473,99.3498817966903
4365,5.5473,99.3498817966903
4366,5.5473,99.3498817966903
4367,5.5473,99.3498817966903
4368,5.5473,99.3498817966903
4369,5.5473,99.3498817966903
4370,5.5473,99.3498817966903
4371,5.5473,99.3498817966903
4372,5.5473,99.3498817966903
4373,5.5473,99.3498817966903
4374,5.5473,99.3498817966903
4375,5.5473,99.3498817966903
4376,5.5473,99.3498817966903
4377,5.5473,99.3498817966903
4378,5.5473,99.3498817966903
4379,5.5473,99.3498817966903
4380,5.5473,99.3498817966903
4381,5.5473,99.3498817966903
4382,5.5473,99.3498817966903
4383,5.5473,99.3498817966903
4384,5.5471,99.3462998782148
4385,5.5471,99.3462998782148
4386,5.5471,99.3462998782148
4387,5.5471,99.3462998782148
4388,5.5471,99.3462998782148
4389,5.5471,99.3462998782148
4390,5.5471,99.3462998782148
4391,5.5471,99.3462998782148
4392,5.5471,99.3462998782148
4393,5.5471,99.3462998782148
4394,5.5471,99.3462998782148
4395,5.5471,99.3462998782148
4396,5.5471,99.3462998782148
4397,5.5471,99.3462998782148
4398,5.5471,99.3462998782148
4399,5.5471,99.3462998782148
4400,5.5471,99.3462998782148
4401,5.5471,99.3462998782148
4402,5.5471,99.3462998782148
4403,5.5471,99.3462998782148
4404,5.5471,99.3462998782148
4405,5.5471,99.3462998782148
4406,5.5471,99.3462998782148
4407,5.5471,99.3462998782148
4408,5.5469,99.3427179597392
4409,5.5469,99.3427179597392
4410,5.5469,99.3427179597392
4411,5.5469,99.3427179597392
4412,5.5469,99.3427179597392
4413,5.5469,99.3427179597392
4414,5.5469,99.3427179597392
4415,5.5469,99.3427179597392
4416,5.5469,99.3427179597392
4417,5.5469,99.3427179597392
4418,5.5469,99.3427179597392
4419,5.5469,99.3427179597392
4420,5.5469,99.3427179597392
4421,5.5469,99.3427179597392
4422,5.5469,99.3427179597392
4423,5.5469,99.3427179597392
4424,5.5469,99.3427179597392
4425,5.5469,99.3427179597392
4426,5.5469,99.3427179597392
4427,5.5469,99.3427179597392
4428,5.5469,99.3427179597392
4429,5.5469,99.3427179597392
4430,5.5469,99.3427179597392
4431,5.5469,99.3427179597392
4432,5.5467,99.3391360412637
4433,5.5467,99.3391360412637
4434,5.5467,99.3391360412637
4435,5.5467,99.3391360412637
4436,5.5467,99.3391360412637
4437,5.5467,99.3391360412637
4438,5.5467,99.3391360412637
4439,5.5467,99.3391360412637
4440,5.5467,99.3391360412637
4441,5.5467,99.3391360412637
4442,5.5467,99.3391360412637
4443,5.5467,99.3391360412637
4444,5.5467,99.3391360412637
4445,5.5467,99.3391360412637
4446,5.5467,99.3391360412637
4447,5.5467,99.3391360412637
4448,5.5467,99.3391360412637
4449,5.5467,99.3391360412637
4450,5.5467,99.3391360412637
4451,5.5467,99.3391360412637
4452,5.5467,99.3391360412637
4453,5.5467,99.3391360412637
4454,5.5467,99.3391360412637
4455,5.5467,99.3391360412637
4456,5.5465,99.3355541227882
4457,5.5465,99.3355541227882
4458,5.5465,99.3355541227882
4459,5.5465,99.3355541227882
4460,5.5465,99.3355541227882
4461,5.5465,99.3355541227882
4462,5.5465,99.3355541227882
4463,5.5465,99.3355541227882
4464,5.5465,99.3355541227882
4465,5.5465,99.3355541227882
4466,5.5465,99.3355541227882
4467,5.5465,99.3355541227882
4468,5.5465,99.3355541227882
4469,5.5465,99.3355541227882
4470,5.5465,99.3355541227882
4471,5.5465,99.3355541227882
4472,5.5465,99.3355541227882
4473,5.5465,99.3355541227882
4474,5.5465,99.3355541227882
4475,5.5465,99.3355541227882
4476,5.5465,99.3355541227882
4477,5.5465,99.3355541227882
4478,5.5465,99.3355541227882
4479,5.5465,99.3355541227882
4480,5.5463,99.3319722043126
4481,5.5463,99.3319722043126
4482,5.5463,99.3319722043126
4483,5.5463,99.3319722043126
4484,5.5463,99.3319722043126
4485,5.5463,99.3319722043126
4486,5.5463,99.3319722043126
4487,5.5463,99.3319722043126
4488,5.5463,99.3319722043126
4489,5.5463,99.3319722043126
4490,5.5463,99.3319722043126
4491,5.5463,99.3319722043126
4492,5.5463,99.3319722043126
4493,5.5463,99.3319722043126
4494,5.5463,99.3319722043126
4495,5.5463,99.3319722043126
4496,5.5463,99.3319722043126
4497,5.5463,99.3319722043126
4498,5.5463,99.3319722043126
4499,5.5463,99.3319722043126
4500,5.5463,99.3319722043126
4501,5.5463,99.3319722043126
4502,5.5463,99.3319722043126
4503,5.5463,99.3319722043126
4504,5.5461,99.3283902858371
4505,5.5461,99.3283902858371
4506,5.5461,99.3283902858371
4507,5.5461,99.3283902858371
4508,5.5461,99.3283902858371
4509,5.5461,99.3283902858371
4510,5.5461,99.3283902858371
4511,5.5461,99.3283902858371
4512,5.5461,99.3283902858371
4513,5.5461,99.3283902858371
4514,5.5461,99.3283902858371
4515,5.5461,99.3283902858371
4516,5.5461,99.3283902858371
4517,5.5461,99.3283902858371
4518,5.5461,99.3283902858371
4519,5.5461,99.3283902858371
4520,5.5461,99.3283902858371
4521,5.5461,99.3283902858371
4522,5.5461,99.3283902858371
4523,5.5461,99.3283902858371
4524,5.5461,99.3283902858371
4525,5.5461,99.3283902858371
4526,5.5461,99.3283902858371
4527,5.5461,99.3283902858371
4528,5.5459,99.3248083673616
4529,5.5459,99.3248083673616
4530,5.5459,99.3248083673616
4531,5.5459,99.3248083673616
4532,5.5459,99.3248083673616
4533,5.5459,99.3248083673616
4534,5.5459,99.3248083673616
4535,5.5459,99.3248083673616
4536,5.5459,99.3248083673616
4537,5.5459,99.3248083673616
4538,5.5459,99.3248083673616
4539,5.5459,99.3248083673616
4540,5.5459,99.3248083673616
4541,5.5459,99.3248083673616
4542,5.5459,99.3248083673616
4543,5.5459,99.3248083673616
4544,5.5459,99.3248083673616
4545,5.5459,99.3248083673616
4546,5.5459,99.3248083673616
4547,5.5459,99.3248083673616
4548,5.5459,99.3248083673616
4549,5.5459,99.3248083673616
4550,5.5459,99.3248083673616
4551,5.5459,99.3248083673616
4552,5.5457,99.321226448886
4553,5.5457,99.321226448886
4554,5.5457,99.321226448886
4555,5.5457,99.321226448886
4556,5.5457,99.321226448886
4557,5.5457,99.321226448886
4558,5.5457,99.321226448886
4559,5.5457,99.321226448886
4560,5.5457,99.321226448886
4561,5.5457,99.321226448886
4562,5.5457,99.321226448886
4563,5.5457,99.321226448886
4564,5.5457,99.321226448886
4565,5.5457,99.321226448886
4566,5.5457,99.321226448886
4567,5.5457,99.321226448886
4568,5.5457,99.321226448886
4569,5.5457,99.321226448886
4570,5.5457,99.321226448886
4571,5.5457,99.321226448886
4572,5.5457,99.321226448886
4573,5.5457,99.321226448886
4574,5.5457,99.321226448886
4575,5.5457,99.321226448886
4576,5.5455,99.3176445304105
4577,5.5455,99.3176445304105
4578,5.5455,99.3176445304105
4579,5.5455,99.3176445304105
4580,5.5455,99.3176445304105
4581,5.5455,99.3176445304105
4582,5.5455,99.3176445304105
4583,5.5455,99.3176445304105
4584,5.5455,99.3176445304105
4585,5.5455,99.3176445304105
4586,5.5455,99.3176445304105
4587,5.5455,99.3176445304105
4588,5.5455,99.3176445304105
4589,5.5455,99.3176445304105
4590,5.5455,99.3176445304105
4591,5.5455,99.3176445304105
4592,5.5455,99.3176445304105
4593,5.5455,99.3176445304105
4594,5.5455,99.3176445304105
4595,5.5455,99.3176445304105
4596,5.5455,99.3176445304105
4597,5.5455,99.3176445304105
4598,5.5455,99.3176445304105
4599,5.5455,99.3176445304105
4600,5.5453,99.314062611935
4601,5.5453,99.314062611935
4602,5.5453,99.314062611935
4603,5.5453,99.314062611935
4604,5.5453,99.314062611935
4605,5.5453,99.314062611935
4606,5.5453,99.314062611935
4607,5.5453,99.314062611935
4608,5.5453,99.314062611935
4609,5.5453,99.314062611935
4610,5.5453,99.314062611935
4611,5.5453,99.314062611935
4612,5.5453,99.314062611935
4613,5.5453,99.314062611935
4614,5.5453,99.314062611935
4615,5.5453,99.314062611935
4616,5.5453,99.314062611935
4617,5.5453,99.314062611935
4618,5.5453,99.314062611935
4619,5.5453,99.314062611935
4620,5.5453,99.314062611935
4621,5.5453,99.314062611935
4622,5.5453,99.314062611935
4623,5.5453,99.314062611935
4624,5.5451,99.3104806934594
4625,5.5451,99.3104806934594
4626,5.5451,99.3104806934594
4627,5.5451,99.3104806934594
4628,5.5451,99.3104806934594
4629,5.5451,99.3104806934594
4630,5.5451,99.3104806934594
4631,5.5451,99.3104806934594
4632,5.5451,99.3104806934594
4633,5.5451,99.3104806934594
4634,5.5451,99.3104806934594
4635,5.5451,99.3104806934594
4636,5.5451,99.3104806934594
4637,5.5451,99.3104806934594
4638,5.5451,99.3104806934594
4639,5.5451,99.3104806934594
4640,5.5451,99.3104806934594
4641,5.5451,99.3104806934594
4642,5.5451,99.3104806934594
4643,5.5451,99.3104806934594
4644,5.5451,99.3104806934594
4645,5.5451,99.3104806934594
4646,5.5451,99.3104806934594
4647,5.5451,99.3104806934594
4648,5.5449,99.3068987749839
4649,5.5449,99.3068987749839
4650,5.5449,99.3068987749839
4651,5.5449,99.3068987749839
4652,5.5449,99.3068987749839
4653,5.5449,99.3068987749839
4654,5.5449,99.3068987749839
4655,5.5449,99.3068987749839
4656,5.5449,99.3068987749839
4657,5.5449,99.3068987749839
4658,5.5449,99.3068987749839
4659,5.5449,99.3068987749839
4660,5.5449,99.3068987749839
4661,5.5449,99.3068987749839
4662,5.5449,99.3068987749839
4663,5.5449,99.3068987749839
4664,5.5449,99.3068987749839
4665,5.5449,99.3068987749839
4666,5.5449,99.3068987749839
4667,5.5449,99.3068987749839
4668,5.5449,99.3068987749839
4669,5.5449,99.3068987749839
4670,5.5449,99.3068987749839
4671,5.5449,99.3068987749839
4672,5.5447,99.3033168565083
4673,5.5447,99.3033168565083
4674,5.5447,99.3033168565083
4675,5.5447,99.3033168565083
4676,5.5447,99.3033168565083
4677,5.5447,99.3033168565083
4678,5.5447,99.3033168565083
4679,5.5447,99.3033168565083
4680,5.5447,99.3033168565083
4681,5.5447,99.3033168565083
4682,5.5447,99.3033168565083
4683,5.5447,99.3033168565083
4684,5.5447,99.3033168565083
4685,5.5447,99.3033168565083
4686,5.5447,99.3033168565083
4687,5.5447,99.3033168565083
4688,5.5447,99.3033168565083
4689,5.5447,99.3033168565083
4690,5.5447,99.3033168565083
4691,5.5447,99.3033168565083
4692,5.5447,99.3033168565083
4693,5.5447,99.3033168565083
4694,5.5447,99.3033168565083
4695,5.5447,99.3033168565083
4696,5.5445,99.2997349380328
4697,5.5445,99.2997349380328
4698,5.5445,99.2997349380328
4699,5.5445,99.2997349380328
4700,5.5445,99.2997349380328
4701,5.5445,99.2997349380328
4702,5.5445,99.2997349380328
4703,5.5445,99.2997349380328
4704,5.5445,99.2997349380328
4705,5.5445,99.2997349380328
4706,5.5445,99.2997349380328
4707,5.5445,99.2997349380328
4708,5.5445,99.2997349380328
4709,5.5445,99.2997349380328
4710,5.5445,99.2997349380328
4711,5.5445,99.2997349380328
4712,5.5445,99.2997349380328
4713,5.5445,99.2997349380328
4714,5.5445,99.2997349380328
4715,5.5445,99.2997349380328
4716,5.5445,99.2997349380328
4717,5.5445,99.2997349380328
4718,5.5445,99.2997349380328
4719,5.5445,99.2997349380328
4720,5.5443,99.2961530195573
4721,5.5443,99.2961530195573
4722,5.5443,99.2961530195573
4723,5.5443,99.2961530195573
4724,5.5443,99.2961530195573
4725,5.5443,99.2961530195573
4726,5.5443,99.2961530195573
4727,5.5443,99.2961530195573
4728,5.5443,99.2961530195573
4729,5.5443,99.2961530195573
4730,5.5443,99.2961530195573
4731,5.5443,99.2961530195573
4732,5.5443,99.2961530195573
4733,5.5443,99.2961530195573
4734,5.5443,99.2961530195573
4735,5.5443,99.2961530195573
4736,5.5443,99.2961530195573
4737,5.5443,99.2961530195573
4738,5.5443,99.2961530195573
4739,5.5443,99.2961530195573
4740,5.5443,99.2961530195573
4741,5.5443,99.2961530195573
4742,5.5443,99.2961530195573
4743,5.5443,99.2961530195573
4744,5.5441,99.2925711010818
4745,5.5441,99.2925711010818
4746,5.5441,99.2925711010818
4747,5.5441,99.2925711010818
4748,5.5441,99.2925711010818
4749,5.5441,99.2925711010818
4750,5.5441,99.2925711010818
4751,5.5441,99.2925711010818
4752,5.5441,99.2925711010818
4753,5.5441,99.2925711010818
4754,5.5441,99.2925711010818
4755,5.5441,99.2925711010818
4756,5.5441,99.2925711010818
4757,5.5441,99.2925711010818
4758,5.5441,99.2925711010818
4759,5.5441,99.2925711010818
4760,5.5441,99.2925711010818
4761,5.5441,99.2925711010818
4762,5.5441,99.2925711010818
4763,5.5441,99.2925711010818
4764,5.5441,99.2925711010818
4765,5.5441,99.2925711010818
4766,5.5441,99.2925711010818
4767,5.5441,99.2925711010818
4768,5.5439,99.2889891826062
4769,5.5439,99.2889891826062
4770,5.5439,99.2889891826062
4771,5.5439,99.2889891826062
4772,5.5439,99.2889891826062
4773,5.5439,99.2889891826062
4774,5.5439,99.2889891826062
4775,5.5439,99.2889891826062
4776,5.5439,99.2889891826062
4777,5.5439,99.2889891826062
4778,5.5439,99.2889891826062
4779,5.5439,99.2889891826062
4780,5.5439,99.2889891826062
4781,5.5439,99.2889891826062
4782,5.5439,99.2889891826062
4783,5.5439,99.2889891826062
4784,5.5439,99.2889891826062
4785,5.5439,99.2889891826062
4786,5.5439,99.2889891826062
4787,5.5439,99.2889891826062
4788,5.5439,99.2889891826062
4789,5.5439,99.2889891826062
4790,5.5439,99.2889891826062
4791,5.5439,99.2889891826062
4792,5.5437,99.2854072641307
4793,5.5437,99.2854072641307
4794,5.5437,99.2854072641307
4795,5.5437,99.2854072641307
4796,5.5437,99.2854072641307
4797,5.5437,99.2854072641307
4798,5.5437,99.2854072641307
4799,5.5437,99.2854072641307
4800,5.5437,99.2854072641307
4801,5.5437,99.2854072641307
4802,5.5437,99.2854072641307
4803,5.5437,99.2854072641307
4804,5.5437,99.2854072641307
4805,5.5437,99.2854072641307
4806,5.5437,99.2854072641307
4807,5.5437,99.2854072641307
4808,5.5437,99.2854072641307
4809,5.5437,99.2854072641307
4810,5.5437,99.2854072641307
4811,5.5437,99.2854072641307
4812,5.5437,99.2854072641307
4813,5.5437,99.2854072641307
4814,5.5437,99.2854072641307
4815,5.5437,99.2854072641307
4816,5.5435,99.2818253456551
4817,5.5435,99.2818253456551
4818,5.5435,99.2818253456551
4819,5.5435,99.2818253456551
4820,5.5435,99.2818253456551
4821,5.5435,99.2818253456551
4822,5.5435,99.2818253456551
4823,5.5435,99.2818253456551
4824,5.5435,99.2818253456551
4825,5.5435,99.2818253456551
4826,5.5435,99.2818253456551
4827,5.5435,99.2818253456551
4828,5.5435,99.2818253456551
4829,5.5435,99.2818253456551
4830,5.5435,99.2818253456551
4831,5.5435,99.2818253456551
4832,5.5435,99.2818253456551
4833,5.5435,99.2818253456551
4834,5.5435,99.2818253456551
4835,5.5435,99.2818253456551
4836,5.5435,99.2818253456551
4837,5.5435,99.2818253456551
4838,5.5435,99.2818253456551
4839,5.5435,99.2818253456551
4840,5.5433,99.2782434271796
4841,5.5433,99.2782434271796
4842,5.5433,99.2782434271796
4843,5.5433,99.2782434271796
4844,5.5433,99.2782434271796
4845,5.5433,99.2782434271796
4846,5.5433,99.2782434271796
4847,5.5433,99.2782434271796
4848,5.5433,99.2782434271796
4849,5.5433,99.2782434271796
4850,5.5433,99.2782434271796
4851,5.5433,99.2782434271796
4852,5.5433,99.2782434271796
4853,5.5433,99.2782434271796
4854,5.5433,99.2782434271796
4855,5.5433,99.2782434271796
4856,5.5433,99.2782434271796
4857,5.5433,99.2782434271796
4858,5.5433,99.2782434271796
4859,5.5433,99.2782434271796
4860,5.5433,99.2782434271796
4861,5.5433,99.2782434271796
4862,5.5433,99.2782434271796
4863,5.5433,99.2782434271796
4864,5.5431,99.2746615087041
4865,5.5431,99.2746615087041
4866,5.5431,99.2746615087041
4867,5.5431,99.2746615087041
4868,5.5431,99.2746615087041
4869,5.5431,99.2746615087041
4870,5.5431,99.2746615087041
4871,5.5431,99.2746615087041
4872,5.5431,99.2746615087041
4873,5.5431,99.2746615087041
4874,5.5431,99.2746615087041
4875,5.5431,99.2746615087041
4876,5.5431,99.2746615087041
4877,5.5431,99.2746615087041
4878,5.5431,99.2746615087041
4879,5.5431,99.2746615087041
4880,5.5431,99.2746615087041
4881,5.5431,99.2746615087041
4882,5.5431,99.2746615087041
4883,5.5431,99.2746615087041
4884,5.5431,99.2746615087041
4885,5.5431,99.2746615087041
4886,5.5431,99.2746615087041
4887,5.5431,99.2746615087041
4888,5.5429,99.2710795902285
4889,5.5429,99.2710795902285
4890,5.5429,99.2710795902285
4891,5.5429,99.2710795902285
4892,5.5429,99.2710795902285
4893,5.5429,99.2710795902285
4894,5.5429,99.2710795902285
4895,5.5429,99.2710795902285
4896,5.5429,99.2710795902285
4897,5.5429,99.2710795902285
4898,5.5429,99.2710795902285
4899,5.5429,99.2710795902285
4900,5.5429,99.2710795902285
4901,5.5429,99.2710795902285
4902,5.5429,99.2710795902285
4903,5.5429,99.2710795902285
4904,5.5429,99.2710795902285
4905,5.5429,99.2710795902285
4906,5.5429,99.2710795902285
4907,5.5429,99.2710795902285
4908,5.5429,99.2710795902285
4909,5.5429,99.2710795902285
4910,5.5429,99.2710795902285
4911,5.5429,99.2710795902285
4912,5.5427,99.267497671753
4913,5.5427,99.267497671753
4914,5.5427,99.267497671753
4915,5.5427,99.267497671753
4916,5.5427,99.267497671753
4917,5.5427,99.267497671753
4918,5.5427,99.267497671753
4919,5.5427,99.267497671753
4920,5.5427,99.267497671753
4921,5.5427,99.267497671753
4922,5.5427,99.267497671753
4923,5.5427,99.267497671753
4924,5.5427,99.267497671753
4925,5.5427,99.267497671753
4926,5.5427,99.267497671753
4927,5.5427,99.267497671753
4928,5.5427,99.267497671753
4929,5.5427,99.267497671753
4930,5.5427,99.267497671753
4931,5.5427,99.267497671753
4932,5.5427,99.267497671753
4933,5.5427,99.267497671753
4934,5.5427,99.267497671753
4935,5.5427,99.267497671753
4936,5.5425,99.2639157532775
4937,5.5425,99.2639157532775
4938,5.5425,99.2639157532775
4939,5.5425,99.2639157532775
4940,5.5425,99.2639157532775
4941,5.5425,99.2639157532775
4942,5.5425,99.2639157532775
4943,5.5425,99.2639157532775
4944,5.5425,99.2639157532775
4945,5.5425,99.2639157532775
4946,5.5425,99.2639157532775
4947,5.5425,99.2639157532775
4948,5.5425,99.2639157532775
4949,5.5425,99.2639157532775
4950,5.5425,99.2639157532775
4951,5.5425,99.2639157532775
4952,5.5425,99.2639157532775
4953,5.5425,99.2639157532775
4954,5.5425,99.2639157532775
4955,5.5425,99.2639157532775
4956,5.5425,99.2639157532775
4957,5.5425,99.2639157532775
4958,5.5425,99.2639157532775
4959,5.5425,99.2639157532775
4960,5.5423,99.2603338348019
4961,5.5423,99.2603338348019
4962,5.5423,99.2603338348019
4963,5.5423,99.2603338348019
4964,5.5423,99.2603338348019
4965,5.5423,99.2603338348019
4966,5.5423,99.2603338348019
4967,5.5423,99.2603338348019
4968,5.5423,99.2603338348019
4969,5.5423,99.2603338348019
4970,5.5423,99.2603338348019
4971,5.5423,99.2603338348019
4972,5.5423,99.2603338348019
4973,5.5423,99.2603338348019
4974,5.5423,99.2603338348019
4975,5.5423,99.2603338348019
4976,5.5423,99.2603338348019
4977,5.5423,99.2603338348019
4978,5.5423,99.2603338348019
4979,5.5423,99.2603338348019
4980,5.5423,99.2603338348019
4981,5.5423,99.2603338348019
4982,5.5423,99.2603338348019
4983,5.5423,99.2603338348019
4984,5.5421,99.2567519163264
4985,5.5421,99.2567519163264
4986,5.5421,99.2567519163264
4987,5.5421,99.2567519163264
4988,5.5421,99.2567519163264
4989,5.5421,99.2567519163264
4990,5.5421,99.2567519163264
4991,5.5421,99.2567519163264
4992,5.5421,99.2567519163264
4993,5.5421,99.2567519163264
4994,5.5421,99.2567519163264
4995,5.5421,99.2567519163264
4996,5.5421,99.2567519163264
4997,5.5421,99.2567519163264
4998,5.5421,99.2567519163264
4999,5.5421,99.2567519163264
5000,5.5421,99.2567519163264
5001,5.5421,99.2567519163264
5002,5.5421,99.2567519163264
5003,5.5421,99.2567519163264
