P2,P1,E,Pch,Pdis,Demand,Emax,SolarGen,Pdumped
1.79,18.74,33.39,0.0,7.31,27.85,119.53,0.0,3.31
1.73,18.47,25.88,0.0,2.69,22.89,119.53,0.0,3.31
1.68,17.6,23.12,0.0,0.94,20.22,119.53,0.0,3.31
1.64,16.73,22.16,0.0,0.7,19.08,119.53,0.0,3.31
1.62,16.03,21.45,0.0,0.66,18.31,119.53,0.0,3.31
1.6,15.27,20.77,0.0,0.68,17.55,119.53,0.0,3.31
1.59,15.19,20.07,0.0,0.77,17.55,119.53,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.53,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.53,0.0,3.31
1.56,17.44,16.9,0.0,2.46,22.89,119.53,1.44,3.31
1.3,10.12,14.38,0.0,2.75,26.24,119.53,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.53,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.53,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.53,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.53,51.96,3.31
0.0,0.0,50.1,25.33,0.0,28.61,119.53,53.94,3.31
0.0,0.0,71.99,25.3,0.0,25.94,119.53,51.24,3.31
0.0,0.0,93.97,19.34,0.0,25.18,119.53,44.52,3.31
0.0,0.0,110.07,9.7,0.0,24.8,119.53,34.5,3.31
0.59,0.61,119.53,0.0,1.83,25.18,119.53,22.14,3.31
1.66,1.24,117.65,0.0,18.96,31.28,119.53,9.42,3.31
1.91,6.77,98.21,0.0,29.1,38.15,119.53,0.36,3.31
1.84,14.55,68.35,0.0,20.62,37.01,119.53,0.0,3.31
1.82,17.5,47.21,0.0,13.48,32.81,119.53,0.0,3.31
1.79,18.74,33.38,0.0,7.31,27.85,119.53,0.0,3.31
1.73,18.47,25.88,0.0,2.69,22.89,119.53,0.0,3.31
1.68,17.61,23.12,0.0,0.94,20.22,119.53,0.0,3.31
1.64,16.74,22.16,0.0,0.69,19.08,119.53,0.0,3.31
1.62,16.03,21.45,0.0,0.66,18.31,119.53,0.0,3.31
1.6,15.27,20.77,0.0,0.68,17.55,119.53,0.0,3.31
1.59,15.19,20.07,0.0,0.77,17.55,119.53,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.53,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.53,0.0,3.31
1.56,17.44,16.9,0.0,2.46,22.89,119.53,1.44,3.31
1.3,10.12,14.38,0.0,2.75,26.24,119.53,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.53,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.53,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.53,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.53,51.96,3.31
0.0,0.0,50.1,25.33,0.0,28.61,119.53,53.94,3.31
0.0,0.0,71.99,25.3,0.0,25.94,119.53,51.24,3.31
0.0,0.0,93.97,19.34,0.0,25.18,119.53,44.52,3.31
0.0,0.0,110.07,9.7,0.0,24.8,119.53,34.5,3.31
0.59,0.61,119.53,0.0,1.83,25.18,119.53,22.14,3.31
1.67,1.24,117.65,0.0,18.96,31.28,119.53,9.42,3.31
1.91,6.77,98.2,0.0,29.11,38.15,119.53,0.36,3.31
1.84,14.54,68.35,0.0,20.62,37.01,119.53,0.0,3.31
1.82,17.5,47.21,0.0,13.48,32.81,119.53,0.0,3.31
1.79,18.74,33.38,0.0,7.31,27.85,119.52,0.0,3.31
1.73,18.47,25.88,0.0,2.69,22.89,119.52,0.0,3.31
1.68,17.61,23.12,0.0,0.94,20.22,119.52,0.0,3.31
1.65,16.74,22.16,0.0,0.69,19.08,119.52,0.0,3.31
1.62,16.03,21.44,0.0,0.66,18.31,119.52,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.52,0.0,3.31
1.59,15.19,20.07,0.0,0.77,17.55,119.52,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.52,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.52,0.0,3.31
1.56,17.44,16.9,0.0,2.46,22.89,119.52,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.52,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.52,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.52,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.52,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.52,51.96,3.31
0.0,0.0,50.1,25.33,0.0,28.61,119.52,53.94,3.31
0.0,0.0,71.99,25.3,0.0,25.94,119.52,51.24,3.31
0.0,0.0,93.97,19.34,0.0,25.18,119.52,44.52,3.31
0.0,0.0,110.06,9.7,0.0,24.8,119.52,34.5,3.31
0.59,0.61,119.52,0.0,1.83,25.18,119.52,22.14,3.31
1.67,1.24,117.64,0.0,18.96,31.28,119.52,9.42,3.31
1.91,6.77,98.2,0.0,29.11,38.15,119.52,0.36,3.31
1.84,14.54,68.35,0.0,20.62,37.01,119.52,0.0,3.31
1.82,17.5,47.2,0.0,13.48,32.81,119.52,0.0,3.31
1.79,18.74,33.37,0.0,7.32,27.85,119.52,0.0,3.31
1.73,18.47,25.87,0.0,2.69,22.89,119.52,0.0,3.31
1.68,17.61,23.11,0.0,0.94,20.22,119.52,0.0,3.31
1.65,16.74,22.15,0.0,0.69,19.08,119.52,0.0,3.31
1.62,16.03,21.44,0.0,0.66,18.31,119.52,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.52,0.0,3.31
1.59,15.19,20.07,0.0,0.77,17.55,119.52,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.52,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.52,0.0,3.31
1.56,17.44,16.9,0.0,2.46,22.89,119.52,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.52,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.52,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.52,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.52,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.52,51.96,3.31
0.0,0.0,50.1,25.33,0.0,28.61,119.52,53.94,3.31
0.0,0.0,71.99,25.3,0.0,25.94,119.52,51.24,3.31
0.0,0.0,93.96,19.34,0.0,25.18,119.52,44.52,3.31
0.0,0.0,110.06,9.7,0.0,24.8,119.52,34.5,3.31
0.59,0.61,119.52,0.0,1.83,25.18,119.52,22.14,3.31
1.67,1.24,117.64,0.0,18.96,31.28,119.52,9.42,3.31
1.92,6.77,98.2,0.0,29.11,38.15,119.52,0.36,3.31
1.84,14.54,68.35,0.0,20.62,37.01,119.52,0.0,3.31
1.82,17.5,47.2,0.0,13.48,32.81,119.52,0.0,3.31
1.79,18.74,33.37,0.0,7.32,27.85,119.52,0.0,3.31
1.73,18.47,25.87,0.0,2.69,22.89,119.52,0.0,3.31
1.68,17.61,23.11,0.0,0.93,20.22,119.52,0.0,3.31
1.65,16.74,22.15,0.0,0.69,19.08,119.52,0.0,3.31
1.62,16.03,21.44,0.0,0.66,18.31,119.52,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.52,0.0,3.31
1.59,15.19,20.07,0.0,0.77,17.55,119.52,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.52,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.52,0.0,3.31
1.56,17.44,16.9,0.0,2.46,22.89,119.52,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.52,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.52,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.52,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.52,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.52,51.96,3.31
0.0,0.0,50.1,25.33,0.0,28.61,119.52,53.94,3.31
0.0,0.0,71.99,25.3,0.0,25.94,119.52,51.24,3.31
0.0,0.0,93.96,19.34,0.0,25.18,119.52,44.52,3.31
0.0,0.0,110.06,9.7,0.0,24.8,119.52,34.5,3.31
0.59,0.61,119.52,0.0,1.83,25.18,119.52,22.14,3.31
1.67,1.24,117.64,0.0,18.96,31.28,119.52,9.42,3.31
1.92,6.77,98.2,0.0,29.11,38.15,119.52,0.36,3.31
1.85,14.54,68.34,0.0,20.62,37.01,119.52,0.0,3.31
1.82,17.5,47.2,0.0,13.48,32.81,119.52,0.0,3.31
1.79,18.74,33.37,0.0,7.32,27.85,119.52,0.0,3.31
1.73,18.47,25.86,0.0,2.69,22.89,119.52,0.0,3.31
1.68,17.61,23.11,0.0,0.93,20.22,119.52,0.0,3.31
1.65,16.74,22.15,0.0,0.69,19.08,119.52,0.0,3.31
1.62,16.03,21.44,0.0,0.66,18.31,119.52,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.52,0.0,3.31
1.59,15.19,20.06,0.0,0.77,17.55,119.52,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.52,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.52,0.0,3.31
1.56,17.44,16.91,0.0,2.46,22.89,119.52,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.52,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.52,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.52,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.52,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.52,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.52,53.94,3.31
0.0,0.0,71.98,25.3,0.0,25.94,119.52,51.24,3.31
0.0,0.0,93.96,19.34,0.0,25.18,119.52,44.52,3.31
0.0,0.0,110.06,9.7,0.0,24.8,119.52,34.5,3.31
0.59,0.61,119.52,0.0,1.83,25.18,119.52,22.14,3.31
1.67,1.24,117.64,0.0,18.96,31.28,119.52,9.42,3.31
1.92,6.77,98.19,0.0,29.11,38.15,119.51,0.36,3.31
1.85,14.54,68.34,0.0,20.62,37.01,119.51,0.0,3.31
1.82,17.5,47.19,0.0,13.48,32.81,119.51,0.0,3.31
1.79,18.74,33.36,0.0,7.32,27.85,119.51,0.0,3.31
1.73,18.47,25.86,0.0,2.69,22.89,119.51,0.0,3.31
1.68,17.61,23.1,0.0,0.93,20.22,119.51,0.0,3.31
1.65,16.74,22.14,0.0,0.69,19.08,119.51,0.0,3.31
1.62,16.03,21.44,0.0,0.66,18.31,119.51,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.51,0.0,3.31
1.59,15.19,20.06,0.0,0.77,17.55,119.51,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.51,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.51,0.0,3.31
1.56,17.44,16.91,0.0,2.46,22.89,119.51,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.51,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.51,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.51,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.51,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.51,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.51,53.94,3.31
0.0,0.0,71.98,25.3,0.0,25.94,119.51,51.24,3.31
0.0,0.0,93.96,19.34,0.0,25.18,119.51,44.52,3.31
0.0,0.0,110.05,9.7,0.0,24.8,119.51,34.5,3.31
0.59,0.61,119.51,0.0,1.83,25.18,119.51,22.14,3.31
1.67,1.24,117.63,0.0,18.96,31.28,119.51,9.42,3.31
1.92,6.77,98.19,0.0,29.11,38.15,119.51,0.36,3.31
1.85,14.54,68.34,0.0,20.62,37.01,119.51,0.0,3.31
1.82,17.5,47.19,0.0,13.48,32.81,119.51,0.0,3.31
1.79,18.74,33.36,0.0,7.32,27.85,119.51,0.0,3.31
1.73,18.47,25.86,0.0,2.69,22.89,119.51,0.0,3.31
1.68,17.61,23.1,0.0,0.93,20.22,119.51,0.0,3.31
1.65,16.74,22.14,0.0,0.69,19.08,119.51,0.0,3.31
1.62,16.03,21.43,0.0,0.66,18.31,119.51,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.51,0.0,3.31
1.59,15.19,20.06,0.0,0.77,17.55,119.51,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.51,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.51,0.0,3.31
1.56,17.44,16.91,0.0,2.46,22.89,119.51,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.51,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.51,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.51,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.51,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.51,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.51,53.94,3.31
0.0,0.0,71.98,25.3,0.0,25.94,119.51,51.24,3.31
0.0,0.0,93.95,19.34,0.0,25.18,119.51,44.52,3.31
0.0,0.0,110.05,9.7,0.0,24.8,119.51,34.5,3.31
0.59,0.61,119.51,0.0,1.83,25.18,119.51,22.14,3.31
1.67,1.24,117.63,0.0,18.96,31.28,119.51,9.42,3.31
1.92,6.77,98.19,0.0,29.11,38.15,119.51,0.36,3.31
1.85,14.54,68.33,0.0,20.62,37.01,119.51,0.0,3.31
1.82,17.5,47.19,0.0,13.48,32.81,119.51,0.0,3.31
1.79,18.74,33.36,0.0,7.32,27.85,119.51,0.0,3.31
1.73,18.47,25.85,0.0,2.69,22.89,119.51,0.0,3.31
1.68,17.61,23.09,0.0,0.93,20.22,119.51,0.0,3.31
1.65,16.74,22.14,0.0,0.69,19.08,119.51,0.0,3.31
1.62,16.03,21.43,0.0,0.66,18.31,119.51,0.0,3.31
1.6,15.27,20.76,0.0,0.68,17.55,119.51,0.0,3.31
1.59,15.19,20.06,0.0,0.77,17.55,119.51,0.0,3.31
1.57,15.06,19.28,0.0,0.91,17.55,119.51,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.51,0.0,3.31
1.56,17.44,16.91,0.0,2.46,22.89,119.51,1.44,3.31
1.3,10.12,14.38,0.0,2.76,26.24,119.51,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.51,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.51,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.51,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.51,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.51,53.94,3.31
0.0,0.0,71.98,25.3,0.0,25.94,119.51,51.24,3.31
0.0,0.0,93.95,19.34,0.0,25.18,119.51,44.52,3.31
0.0,0.0,110.05,9.7,0.0,24.8,119.51,34.5,3.31
0.59,0.61,119.51,0.0,1.83,25.18,119.51,22.14,3.31
1.67,1.24,117.63,0.0,18.96,31.28,119.51,9.42,3.31
1.92,6.76,98.19,0.0,29.11,38.15,119.51,0.36,3.31
1.85,14.54,68.33,0.0,20.62,37.01,119.5,0.0,3.31
1.82,17.5,47.18,0.0,13.48,32.81,119.5,0.0,3.31
1.79,18.74,33.35,0.0,7.32,27.85,119.5,0.0,3.31
1.73,18.47,25.85,0.0,2.69,22.89,119.5,0.0,3.31
1.68,17.61,23.09,0.0,0.93,20.22,119.5,0.0,3.31
1.65,16.74,22.14,0.0,0.69,19.08,119.5,0.0,3.31
1.62,16.03,21.43,0.0,0.66,18.31,119.5,0.0,3.31
1.6,15.27,20.75,0.0,0.68,17.55,119.5,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.5,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.5,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.5,0.0,3.31
1.56,17.44,16.91,0.0,2.46,22.89,119.5,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.5,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.5,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.5,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.5,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.5,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.5,53.94,3.31
0.0,0.0,71.98,25.3,0.0,25.94,119.5,51.24,3.31
0.0,0.0,93.95,19.34,0.0,25.18,119.5,44.52,3.31
0.0,0.0,110.04,9.7,0.0,24.8,119.5,34.5,3.31
0.59,0.61,119.5,0.0,1.83,25.18,119.5,22.14,3.31
1.67,1.24,117.63,0.0,18.96,31.28,119.5,9.42,3.31
1.92,6.76,98.18,0.0,29.11,38.15,119.5,0.36,3.31
1.85,14.54,68.33,0.0,20.62,37.01,119.5,0.0,3.31
1.82,17.5,47.18,0.0,13.48,32.81,119.5,0.0,3.31
1.79,18.74,33.35,0.0,7.32,27.85,119.5,0.0,3.31
1.73,18.47,25.84,0.0,2.69,22.89,119.5,0.0,3.31
1.68,17.61,23.09,0.0,0.93,20.22,119.5,0.0,3.31
1.65,16.74,22.13,0.0,0.69,19.08,119.5,0.0,3.31
1.62,16.03,21.43,0.0,0.66,18.31,119.5,0.0,3.31
1.6,15.27,20.75,0.0,0.68,17.55,119.5,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.5,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.5,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.5,0.0,3.31
1.56,17.43,16.91,0.0,2.46,22.89,119.5,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.5,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.5,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.5,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.5,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.5,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.5,53.94,3.31
0.0,0.0,71.97,25.3,0.0,25.94,119.5,51.24,3.31
0.0,0.0,93.95,19.34,0.0,25.18,119.5,44.52,3.31
0.0,0.0,110.04,9.7,0.0,24.8,119.5,34.5,3.31
0.59,0.61,119.5,0.0,1.83,25.18,119.5,22.14,3.31
1.67,1.24,117.62,0.0,18.96,31.28,119.5,9.42,3.31
1.92,6.76,98.18,0.0,29.11,38.15,119.5,0.36,3.31
1.85,14.54,68.32,0.0,20.62,37.01,119.5,0.0,3.31
1.82,17.5,47.18,0.0,13.49,32.81,119.5,0.0,3.31
1.79,18.74,33.35,0.0,7.32,27.85,119.5,0.0,3.31
1.73,18.47,25.84,0.0,2.69,22.89,119.5,0.0,3.31
1.68,17.61,23.08,0.0,0.93,20.22,119.5,0.0,3.31
1.65,16.74,22.13,0.0,0.69,19.08,119.5,0.0,3.31
1.62,16.03,21.43,0.0,0.66,18.31,119.5,0.0,3.31
1.6,15.28,20.75,0.0,0.67,17.55,119.5,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.5,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.5,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.5,0.0,3.31
1.55,17.43,16.91,0.0,2.46,22.89,119.5,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.5,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.5,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.5,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.5,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.5,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.5,53.94,3.31
0.0,0.0,71.97,25.3,0.0,25.94,119.5,51.24,3.31
0.0,0.0,93.94,19.34,0.0,25.18,119.5,44.52,3.31
0.0,0.0,110.04,9.7,0.0,24.8,119.5,34.5,3.31
0.59,0.61,119.5,0.0,1.83,25.18,119.5,22.14,3.31
1.67,1.24,117.62,0.0,18.95,31.28,119.5,9.42,3.31
1.92,6.76,98.18,0.0,29.11,38.15,119.5,0.36,3.31
1.85,14.54,68.32,0.0,20.62,37.01,119.5,0.0,3.31
1.82,17.5,47.17,0.0,13.49,32.81,119.5,0.0,3.31
1.79,18.74,33.34,0.0,7.32,27.85,119.5,0.0,3.31
1.73,18.47,25.84,0.0,2.69,22.89,119.49,0.0,3.31
1.68,17.61,23.08,0.0,0.93,20.22,119.49,0.0,3.31
1.65,16.74,22.13,0.0,0.69,19.08,119.49,0.0,3.31
1.62,16.03,21.42,0.0,0.66,18.31,119.49,0.0,3.31
1.6,15.28,20.75,0.0,0.67,17.55,119.49,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.49,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.49,0.0,3.31
1.61,17.59,18.34,0.0,1.4,20.6,119.49,0.0,3.31
1.55,17.43,16.91,0.0,2.46,22.89,119.49,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.49,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.49,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.49,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.49,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.49,51.96,3.31
0.0,0.0,50.09,25.33,0.0,28.61,119.49,53.94,3.31
0.0,0.0,71.97,25.3,0.0,25.94,119.49,51.24,3.31
0.0,0.0,93.94,19.34,0.0,25.18,119.49,44.52,3.31
0.0,0.0,110.03,9.7,0.0,24.8,119.49,34.5,3.31
0.59,0.61,119.49,0.0,1.83,25.18,119.49,22.14,3.31
1.67,1.24,117.62,0.0,18.95,31.28,119.49,9.42,3.31
1.92,6.76,98.18,0.0,29.11,38.15,119.49,0.36,3.31
1.85,14.54,68.32,0.0,20.62,37.01,119.49,0.0,3.31
1.82,17.5,47.17,0.0,13.49,32.81,119.49,0.0,3.31
1.79,18.74,33.34,0.0,7.32,27.85,119.49,0.0,3.31
1.73,18.47,25.83,0.0,2.69,22.89,119.49,0.0,3.31
1.68,17.62,23.08,0.0,0.93,20.22,119.49,0.0,3.31
1.65,16.74,22.12,0.0,0.69,19.08,119.49,0.0,3.31
1.62,16.03,21.42,0.0,0.66,18.31,119.49,0.0,3.31
1.6,15.28,20.75,0.0,0.67,17.55,119.49,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.49,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.49,0.0,3.31
1.61,17.59,18.35,0.0,1.4,20.6,119.49,0.0,3.31
1.55,17.43,16.91,0.0,2.46,22.89,119.49,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.49,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.49,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.49,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.49,46.26,3.31
0.0,0.0,31.14,22.2,0.0,29.76,119.49,51.96,3.31
0.0,0.0,50.08,25.33,0.0,28.61,119.49,53.94,3.31
0.0,0.0,71.97,25.3,0.0,25.94,119.49,51.24,3.31
0.0,0.0,93.94,19.34,0.0,25.18,119.49,44.52,3.31
0.0,0.0,110.03,9.7,0.0,24.8,119.49,34.5,3.31
0.59,0.62,119.49,0.0,1.83,25.18,119.49,22.14,3.31
1.67,1.24,117.61,0.0,18.95,31.28,119.49,9.42,3.31
1.92,6.76,98.17,0.0,29.11,38.15,119.49,0.36,3.31
1.85,14.54,68.32,0.0,20.62,37.01,119.49,0.0,3.31
1.82,17.5,47.17,0.0,13.49,32.81,119.49,0.0,3.31
1.79,18.74,33.33,0.0,7.32,27.85,119.49,0.0,3.31
1.73,18.47,25.83,0.0,2.69,22.89,119.49,0.0,3.31
1.68,17.62,23.07,0.0,0.93,20.22,119.49,0.0,3.31
1.65,16.74,22.12,0.0,0.69,19.08,119.49,0.0,3.31
1.62,16.03,21.42,0.0,0.65,18.31,119.49,0.0,3.31
1.6,15.28,20.75,0.0,0.67,17.55,119.49,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.49,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.49,0.0,3.31
1.61,17.59,18.35,0.0,1.4,20.6,119.49,0.0,3.31
1.55,17.43,16.91,0.0,2.46,22.89,119.49,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.49,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.49,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.49,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.49,46.26,3.31
0.0,0.0,31.13,22.2,0.0,29.76,119.49,51.96,3.31
0.0,0.0,50.08,25.33,0.0,28.61,119.49,53.94,3.31
0.0,0.0,71.97,25.3,0.0,25.94,119.49,51.24,3.31
0.0,0.0,93.94,19.34,0.0,25.18,119.49,44.52,3.31
0.0,0.0,110.03,9.7,0.0,24.8,119.49,34.5,3.31
0.59,0.62,119.49,0.0,1.83,25.18,119.49,22.14,3.31
1.67,1.24,117.61,0.0,18.95,31.28,119.49,9.42,3.31
1.92,6.76,98.17,0.0,29.11,38.15,119.49,0.36,3.31
1.85,14.54,68.31,0.0,20.62,37.01,119.49,0.0,3.31
1.82,17.5,47.16,0.0,13.49,32.81,119.49,0.0,3.31
1.79,18.74,33.33,0.0,7.32,27.85,119.49,0.0,3.31
1.73,18.47,25.82,0.0,2.69,22.89,119.49,0.0,3.31
1.68,17.62,23.07,0.0,0.93,20.22,119.49,0.0,3.31
1.65,16.74,22.12,0.0,0.68,19.08,119.49,0.0,3.31
1.62,16.03,21.42,0.0,0.65,18.31,119.49,0.0,3.31
1.6,15.28,20.75,0.0,0.67,17.55,119.49,0.0,3.31
1.59,15.2,20.06,0.0,0.76,17.55,119.49,0.0,3.31
1.57,15.07,19.28,0.0,0.91,17.55,119.49,0.0,3.31
1.61,17.59,18.35,0.0,1.4,20.6,119.49,0.0,3.31
1.55,17.43,16.91,0.0,2.46,22.89,119.49,1.44,3.31
1.3,10.11,14.39,0.0,2.76,26.24,119.49,12.06,3.31
0.39,0.54,11.56,0.0,1.52,27.47,119.49,25.02,3.31
0.0,0.0,10.0,9.05,0.0,27.85,119.49,36.9,3.31
0.0,0.0,17.06,16.88,0.0,29.38,119.49,46.26,3.31
0.0,0.0,31.13,22.2,0.0,29.76,119.49,51.96,3.31
0.0,0.0,50.08,25.33,0.0,28.61,119.49,53.94,3.31
0.0,0.0,71.96,25.3,0.0,25.94,119.49,51.24,3.31
0.0,0.0,93.93,19.34,0.0,25.18,119.49,44.52,3.31
0.0,0.0,110.03,9.7,0.0,24.8,119.49,34.5,3.31
0.59,0.62,119.49,0.0,1.83,25.18,119.49,22.14,3.31
1.67,1.24,117.61,0.0,18.95,31.28,119.49,9.42,3.31
1.92,6.76,98.17,0.0,29.11,38.15,119.48,0.36,3.31
1.85,14.54,68.31,0.0,20.62,37.01,119.48,0.0,3.31
1.82,17.5,47.16,0.0,13.49,32.81,119.48,0.0,3.31
1.79,18.74,33.33,0.0,7.32,27.85,119.48,0.0,3.31
1.73,18.47,25.82,0.0,2.69,22.89,119.48,0.0,3.31
1.68,17.62,23.06,0.0,0.92,20.22,119.48,0.0,3.31
