P2,P1,E,Pch,Pdis,Demand,Emax,SolarGen,Pdumped
0.0,0.0,63.29,22.2,0.0,29.76,177.95,51.96,0.0
0.0,0.0,81.05,25.33,0.0,28.61,177.95,53.94,0.0
0.0,0.0,101.31,25.3,0.0,25.94,177.95,51.24,0.0
0.0,0.0,121.55,19.34,0.0,25.18,177.94,44.52,0.0
0.0,0.0,137.02,9.7,0.0,24.8,177.94,34.5,0.0
0.0,1.55,144.79,0.0,1.49,25.18,177.93,22.14,0.0
0.0,14.47,143.04,0.0,7.39,31.28,177.93,9.42,0.0
0.0,28.88,134.34,0.0,8.91,38.15,177.92,0.36,0.0
0.0,29.53,123.86,0.0,7.47,37.01,177.92,0.0,0.0
0.0,26.59,115.06,0.0,6.22,32.81,177.91,0.0,0.0
0.0,22.51,107.74,0.0,5.34,27.85,177.91,0.0,0.0
0.0,18.18,101.46,0.0,4.71,22.89,177.9,0.0,0.0
0.0,15.83,95.92,0.0,4.39,20.22,177.9,0.0,0.0
0.0,14.8,90.76,0.0,4.27,19.08,177.89,0.0,0.0
0.0,14.06,85.73,0.0,4.25,18.31,177.89,0.0,0.0
0.0,13.28,80.73,0.0,4.27,17.55,177.88,0.0,0.0
0.0,13.1,75.7,0.0,4.45,17.55,177.88,0.0,0.0
0.0,12.84,70.47,0.0,4.71,17.55,177.88,0.0,0.0
0.0,15.0,64.93,0.0,5.6,20.6,177.87,0.0,0.0
0.0,14.91,58.33,0.0,6.54,22.89,177.87,1.44,0.0
0.0,8.47,50.64,0.0,5.7,26.24,177.86,12.06,0.0
0.0,1.23,43.93,0.0,1.21,27.47,177.86,25.02,0.0
0.0,0.0,42.5,9.05,0.0,27.85,177.86,36.9,0.0
0.0,0.0,49.74,16.88,0.0,29.38,177.85,46.26,0.0
0.0,0.0,63.25,22.2,0.0,29.76,177.85,51.96,0.0
0.0,0.0,81.01,25.33,0.0,28.61,177.85,53.94,0.0
0.0,0.0,101.28,25.3,0.0,25.94,177.84,51.24,0.0
0.0,0.0,121.51,19.34,0.0,25.18,177.84,44.52,0.0
0.0,0.0,136.99,9.7,0.0,24.8,177.83,34.5,0.0
0.0,1.55,144.75,0.0,1.49,25.18,177.83,22.14,0.0
0.0,14.47,143.0,0.0,7.4,31.28,177.82,9.42,0.0
0.0,28.88,134.3,0.0,8.91,38.15,177.82,0.36,0.0
0.0,29.53,123.82,0.0,7.47,37.01,177.81,0.0,0.0
0.0,26.59,115.02,0.0,6.22,32.81,177.81,0.0,0.0
0.0,22.51,107.71,0.0,5.34,27.85,177.8,0.0,0.0
0.0,18.18,101.42,0.0,4.71,22.89,177.8,0.0,0.0
0.0,15.83,95.88,0.0,4.39,20.22,177.79,0.0,0.0
0.0,14.8,90.72,0.0,4.27,19.08,177.79,0.0,0.0
0.0,14.06,85.69,0.0,4.25,18.31,177.79,0.0,0.0
0.0,13.28,80.7,0.0,4.27,17.55,177.78,0.0,0.0
0.0,13.1,75.67,0.0,4.45,17.55,177.78,0.0,0.0
0.0,12.84,70.44,0.0,4.71,17.55,177.77,0.0,0.0
0.0,15.0,64.89,0.0,5.6,20.6,177.77,0.0,0.0
0.0,14.91,58.3,0.0,6.54,22.89,177.76,1.44,0.0
0.0,8.47,50.6,0.0,5.7,26.24,177.76,12.06,0.0
0.0,1.23,43.89,0.0,1.21,27.47,177.76,25.02,0.0
0.0,0.0,42.47,9.05,0.0,27.85,177.75,36.9,0.0
0.0,0.0,49.71,16.88,0.0,29.38,177.75,46.26,0.0
0.0,0.0,63.21,22.2,0.0,29.76,177.75,51.96,0.0
0.0,0.0,80.98,25.33,0.0,28.61,177.74,53.94,0.0
0.0,0.0,101.24,25.3,0.0,25.94,177.74,51.24,0.0
0.0,0.0,121.48,19.34,0.0,25.18,177.74,44.52,0.0
0.0,0.0,136.95,9.7,0.0,24.8,177.73,34.5,0.0
0.0,1.55,144.71,0.0,1.49,25.18,177.73,22.14,0.0
0.0,14.46,142.96,0.0,7.4,31.28,177.72,9.42,0.0
0.0,28.88,134.26,0.0,8.91,38.15,177.71,0.36,0.0
0.0,29.53,123.78,0.0,7.47,37.01,177.71,0.0,0.0
0.0,26.59,114.98,0.0,6.22,32.81,177.7,0.0,0.0
0.0,22.51,107.67,0.0,5.34,27.85,177.7,0.0,0.0
0.0,18.18,101.38,0.0,4.71,22.89,177.69,0.0,0.0
0.0,15.83,95.85,0.0,4.39,20.22,177.69,0.0,0.0
0.0,14.8,90.69,0.0,4.27,19.08,177.69,0.0,0.0
0.0,14.07,85.66,0.0,4.25,18.31,177.68,0.0,0.0
0.0,13.28,80.66,0.0,4.27,17.55,177.68,0.0,0.0
0.0,13.1,75.64,0.0,4.45,17.55,177.67,0.0,0.0
0.0,12.84,70.41,0.0,4.71,17.55,177.67,0.0,0.0
0.0,15.0,64.86,0.0,5.6,20.6,177.66,0.0,0.0
0.0,14.91,58.27,0.0,6.54,22.89,177.66,1.44,0.0
0.0,8.47,50.57,0.0,5.71,26.24,177.66,12.06,0.0
0.0,1.23,43.86,0.0,1.21,27.47,177.65,25.02,0.0
0.0,0.0,42.43,9.05,0.0,27.85,177.65,36.9,0.0
0.0,0.0,49.67,16.88,0.0,29.38,177.65,46.26,0.0
0.0,0.0,63.18,22.2,0.0,29.76,177.64,51.96,0.0
0.0,0.0,80.94,25.33,0.0,28.61,177.64,53.94,0.0
0.0,0.0,101.2,25.3,0.0,25.94,177.64,51.24,0.0
0.0,0.0,121.44,19.34,0.0,25.18,177.63,44.52,0.0
0.0,0.0,136.91,9.7,0.0,24.8,177.63,34.5,0.0
0.0,1.55,144.67,0.0,1.49,25.18,177.62,22.14,0.0
0.0,14.46,142.92,0.0,7.4,31.28,177.62,9.42,0.0
0.0,28.88,134.22,0.0,8.91,38.15,177.61,0.36,0.0
0.0,29.53,123.73,0.0,7.47,37.01,177.61,0.0,0.0
0.0,26.59,114.94,0.0,6.22,32.81,177.6,0.0,0.0
0.0,22.51,107.63,0.0,5.34,27.85,177.6,0.0,0.0
0.0,18.19,101.35,0.0,4.7,22.89,177.59,0.0,0.0
0.0,15.83,95.81,0.0,4.39,20.22,177.59,0.0,0.0
0.0,14.8,90.65,0.0,4.27,19.08,177.58,0.0,0.0
0.0,14.07,85.63,0.0,4.25,18.31,177.58,0.0,0.0
0.0,13.28,80.63,0.0,4.27,17.55,177.57,0.0,0.0
0.0,13.1,75.61,0.0,4.45,17.55,177.57,0.0,0.0
0.0,12.84,70.38,0.0,4.71,17.55,177.57,0.0,0.0
0.0,15.0,64.83,0.0,5.61,20.6,177.56,0.0,0.0
0.0,14.9,58.24,0.0,6.55,22.89,177.56,1.44,0.0
0.0,8.47,50.54,0.0,5.71,26.24,177.55,12.06,0.0
0.0,1.23,43.82,0.0,1.21,27.47,177.55,25.02,0.0
0.0,0.0,42.39,9.05,0.0,27.85,177.55,36.9,0.0
0.0,0.0,49.63,16.88,0.0,29.38,177.54,46.26,0.0
0.0,0.0,63.14,22.2,0.0,29.76,177.54,51.96,0.0
0.0,0.0,80.9,25.33,0.0,28.61,177.54,53.94,0.0
0.0,0.0,101.16,25.3,0.0,25.94,177.53,51.24,0.0
0.0,0.0,121.4,19.34,0.0,25.18,177.53,44.52,0.0
0.0,0.0,136.87,9.7,0.0,24.8,177.52,34.5,0.0
0.0,1.55,144.64,0.0,1.49,25.18,177.52,22.14,0.0
0.0,14.46,142.88,0.0,7.4,31.28,177.51,9.42,0.0
0.0,28.88,134.18,0.0,8.91,38.15,177.51,0.36,0.0
0.0,29.54,123.69,0.0,7.47,37.01,177.5,0.0,0.0
0.0,26.59,114.91,0.0,6.22,32.81,177.5,0.0,0.0
0.0,22.51,107.59,0.0,5.34,27.85,177.49,0.0,0.0
0.0,18.19,101.31,0.0,4.7,22.89,177.49,0.0,0.0
0.0,15.83,95.78,0.0,4.38,20.22,177.48,0.0,0.0
0.0,14.8,90.62,0.0,4.27,19.08,177.48,0.0,0.0
0.0,14.07,85.6,0.0,4.25,18.31,177.47,0.0,0.0
0.0,13.28,80.6,0.0,4.27,17.55,177.47,0.0,0.0
0.0,13.1,75.58,0.0,4.45,17.55,177.47,0.0,0.0
0.0,12.84,70.34,0.0,4.71,17.55,177.46,0.0,0.0
0.0,14.99,64.8,0.0,5.61,20.6,177.46,0.0,0.0
0.0,14.9,58.21,0.0,6.55,22.89,177.45,1.44,0.0
0.0,8.46,50.5,0.0,5.71,26.24,177.45,12.06,0.0
0.0,1.23,43.78,0.0,1.21,27.47,177.45,25.02,0.0
0.0,0.0,42.35,9.05,0.0,27.85,177.44,36.9,0.0
0.0,0.0,49.59,16.88,0.0,29.38,177.44,46.26,0.0
0.0,0.0,63.1,22.2,0.0,29.76,177.44,51.96,0.0
0.0,0.0,80.86,25.33,0.0,28.61,177.43,53.94,0.0
0.0,0.0,101.13,25.3,0.0,25.94,177.43,51.24,0.0
0.0,0.0,121.36,19.34,0.0,25.18,177.43,44.52,0.0
0.0,0.0,136.84,9.7,0.0,24.8,177.42,34.5,0.0
0.0,1.55,144.6,0.0,1.49,25.18,177.42,22.14,0.0
0.0,14.46,142.85,0.0,7.41,31.28,177.41,9.42,0.0
0.0,28.88,134.14,0.0,8.91,38.15,177.4,0.36,0.0
0.0,29.54,123.65,0.0,7.47,37.01,177.4,0.0,0.0
0.0,26.6,114.87,0.0,6.21,32.81,177.39,0.0,0.0
0.0,22.51,107.56,0.0,5.34,27.85,177.39,0.0,0.0
0.0,18.19,101.28,0.0,4.7,22.89,177.38,0.0,0.0
0.0,15.84,95.74,0.0,4.38,20.22,177.38,0.0,0.0
0.0,14.81,90.59,0.0,4.27,19.08,177.38,0.0,0.0
0.0,14.07,85.56,0.0,4.25,18.31,177.37,0.0,0.0
0.0,13.28,80.57,0.0,4.27,17.55,177.37,0.0,0.0
0.0,13.1,75.54,0.0,4.45,17.55,177.36,0.0,0.0
0.0,12.84,70.31,0.0,4.71,17.55,177.36,0.0,0.0
0.0,14.99,64.77,0.0,5.61,20.6,177.35,0.0,0.0
0.0,14.9,58.17,0.0,6.55,22.89,177.35,1.44,0.0
0.0,8.46,50.47,0.0,5.71,26.24,177.35,12.06,0.0
0.0,1.23,43.74,0.0,1.21,27.47,177.34,25.02,0.0
0.0,0.0,42.32,9.05,0.0,27.85,177.34,36.9,0.0
0.0,0.0,49.56,16.88,0.0,29.38,177.34,46.26,0.0
0.0,0.0,63.06,22.2,0.0,29.76,177.33,51.96,0.0
0.0,0.0,80.83,25.33,0.0,28.61,177.33,53.94,0.0
0.0,0.0,101.09,25.3,0.0,25.94,177.33,51.24,0.0
0.0,0.0,121.33,19.34,0.0,25.18,177.32,44.52,0.0
0.0,0.0,136.8,9.7,0.0,24.8,177.32,34.5,0.0
0.0,1.55,144.56,0.0,1.49,25.18,177.31,22.14,0.0
0.0,14.46,142.81,0.0,7.41,31.28,177.31,9.42,0.0
0.0,28.88,134.09,0.0,8.91,38.15,177.3,0.36,0.0
0.0,29.54,123.61,0.0,7.47,37.01,177.3,0.0,0.0
0.0,26.6,114.83,0.0,6.21,32.81,177.29,0.0,0.0
0.0,22.51,107.52,0.0,5.34,27.85,177.29,0.0,0.0
0.0,18.19,101.24,0.0,4.7,22.89,177.28,0.0,0.0
0.0,15.84,95.71,0.0,4.38,20.22,177.28,0.0,0.0
0.0,14.81,90.55,0.0,4.27,19.08,177.27,0.0,0.0
0.0,14.07,85.53,0.0,4.24,18.31,177.27,0.0,0.0
0.0,13.28,80.54,0.0,4.27,17.55,177.26,0.0,0.0
0.0,13.1,75.51,0.0,4.45,17.55,177.26,0.0,0.0
0.0,12.84,70.28,0.0,4.71,17.55,177.25,0.0,0.0
0.0,14.99,64.74,0.0,5.61,20.6,177.25,0.0,0.0
0.0,14.9,58.14,0.0,6.55,22.89,177.25,1.44,0.0
0.0,8.46,50.43,0.0,5.72,26.24,177.24,12.06,0.0
0.0,1.23,43.71,0.0,1.21,27.47,177.24,25.02,0.0
0.0,0.0,42.28,9.05,0.0,27.85,177.24,36.9,0.0
0.0,0.0,49.52,16.88,0.0,29.38,177.23,46.26,0.0
0.0,0.0,63.03,22.2,0.0,29.76,177.23,51.96,0.0
0.0,0.0,80.79,25.33,0.0,28.61,177.23,53.94,0.0
0.0,0.0,101.05,25.3,0.0,25.94,177.22,51.24,0.0
0.0,0.0,121.29,19.34,0.0,25.18,177.22,44.52,0.0
0.0,0.0,136.76,9.7,0.0,24.8,177.21,34.5,0.0
0.0,1.55,144.52,0.0,1.49,25.18,177.21,22.14,0.0
0.0,14.45,142.77,0.0,7.41,31.28,177.2,9.42,0.0
0.0,28.88,134.05,0.0,8.91,38.15,177.2,0.36,0.0
0.0,29.54,123.57,0.0,7.47,37.01,177.19,0.0,0.0
0.0,26.6,114.79,0.0,6.21,32.81,177.19,0.0,0.0
0.0,22.51,107.48,0.0,5.34,27.85,177.18,0.0,0.0
0.0,18.19,101.2,0.0,4.7,22.89,177.18,0.0,0.0
0.0,15.84,95.67,0.0,4.38,20.22,177.17,0.0,0.0
0.0,14.81,90.52,0.0,4.27,19.08,177.17,0.0,0.0
0.0,14.07,85.5,0.0,4.24,18.31,177.16,0.0,0.0
0.0,13.28,80.5,0.0,4.27,17.55,177.16,0.0,0.0
0.0,13.1,75.48,0.0,4.45,17.55,177.16,0.0,0.0
0.0,12.84,70.25,0.0,4.71,17.55,177.15,0.0,0.0
0.0,14.99,64.71,0.0,5.61,20.6,177.15,0.0,0.0
0.0,14.9,58.11,0.0,6.55,22.89,177.14,1.44,0.0
0.0,8.46,50.4,0.0,5.72,26.24,177.14,12.06,0.0
0.0,1.23,43.67,0.0,1.21,27.47,177.14,25.02,0.0
0.0,0.0,42.24,9.05,0.0,27.85,177.13,36.9,0.0
0.0,0.0,49.48,16.88,0.0,29.38,177.13,46.26,0.0
0.0,0.0,62.99,22.2,0.0,29.76,177.13,51.96,0.0
0.0,0.0,80.75,25.33,0.0,28.61,177.12,53.94,0.0
0.0,0.0,101.01,25.3,0.0,25.94,177.12,51.24,0.0
0.0,0.0,121.25,19.34,0.0,25.18,177.12,44.52,0.0
0.0,0.0,136.72,9.7,0.0,24.8,177.11,34.5,0.0
0.0,1.55,144.49,0.0,1.49,25.18,177.11,22.14,0.0
0.0,14.45,142.73,0.0,7.41,31.28,177.1,9.42,0.0
0.0,28.88,134.01,0.0,8.91,38.15,177.09,0.36,0.0
0.0,29.54,123.53,0.0,7.47,37.01,177.09,0.0,0.0
0.0,26.6,114.75,0.0,6.21,32.81,177.08,0.0,0.0
0.0,22.52,107.44,0.0,5.33,27.85,177.08,0.0,0.0
0.0,18.19,101.17,0.0,4.7,22.89,177.07,0.0,0.0
0.0,15.84,95.64,0.0,4.38,20.22,177.07,0.0,0.0
0.0,14.81,90.48,0.0,4.27,19.08,177.07,0.0,0.0
0.0,14.07,85.46,0.0,4.24,18.31,177.06,0.0,0.0
0.0,13.28,80.47,0.0,4.27,17.55,177.06,0.0,0.0
0.0,13.1,75.45,0.0,4.45,17.55,177.05,0.0,0.0
0.0,12.84,70.22,0.0,4.71,17.55,177.05,0.0,0.0
0.0,14.99,64.67,0.0,5.61,20.6,177.04,0.0,0.0
0.0,14.89,58.08,0.0,6.56,22.89,177.04,1.44,0.0
0.0,8.45,50.36,0.0,5.72,26.24,177.04,12.06,0.0
0.0,1.23,43.63,0.0,1.21,27.47,177.03,25.02,0.0
0.0,0.0,42.2,9.05,0.0,27.85,177.03,36.9,0.0
0.0,0.0,49.44,16.88,0.0,29.38,177.03,46.26,0.0
0.0,0.0,62.95,22.2,0.0,29.76,177.02,51.96,0.0
0.0,0.0,80.71,25.33,0.0,28.61,177.02,53.94,0.0
0.0,0.0,100.98,25.3,0.0,25.94,177.02,51.24,0.0
0.0,0.0,121.21,19.34,0.0,25.18,177.01,44.52,0.0
0.0,0.0,136.69,9.7,0.0,24.8,177.01,34.5,0.0
0.0,1.55,144.45,0.0,1.49,25.18,177.0,22.14,0.0
0.0,14.45,142.7,0.0,7.41,31.28,177.0,9.42,0.0
0.0,28.88,133.97,0.0,8.91,38.15,176.99,0.36,0.0
0.0,29.54,123.49,0.0,7.46,37.01,176.99,0.0,0.0
0.0,26.6,114.71,0.0,6.21,32.81,176.98,0.0,0.0
0.0,22.52,107.4,0.0,5.33,27.85,176.98,0.0,0.0
0.0,18.19,101.13,0.0,4.7,22.89,176.97,0.0,0.0
0.0,15.84,95.6,0.0,4.38,20.22,176.97,0.0,0.0
0.0,14.81,90.45,0.0,4.27,19.08,176.96,0.0,0.0
0.0,14.07,85.43,0.0,4.24,18.31,176.96,0.0,0.0
0.0,13.28,80.44,0.0,4.27,17.55,176.95,0.0,0.0
0.0,13.1,75.42,0.0,4.44,17.55,176.95,0.0,0.0
0.0,12.84,70.19,0.0,4.71,17.55,176.95,0.0,0.0
0.0,14.99,64.64,0.0,5.61,20.6,176.94,0.0,0.0
0.0,14.89,58.04,0.0,6.56,22.89,176.94,1.44,0.0
0.0,8.45,50.33,0.0,5.72,26.24,176.93,12.06,0.0
0.0,1.23,43.59,0.0,1.21,27.47,176.93,25.02,0.0
0.0,0.0,42.17,9.05,0.0,27.85,176.93,36.9,0.0
0.0,0.0,49.41,16.88,0.0,29.38,176.92,46.26,0.0
0.0,0.0,62.91,22.2,0.0,29.76,176.92,51.96,0.0
0.0,0.0,80.68,25.33,0.0,28.61,176.92,53.94,0.0
0.0,0.0,100.94,25.3,0.0,25.94,176.91,51.24,0.0
0.0,0.0,121.18,19.34,0.0,25.18,176.91,44.52,0.0
0.0,0.0,136.65,9.7,0.0,24.8,176.9,34.5,0.0
0.0,1.55,144.41,0.0,1.49,25.18,176.9,22.14,0.0
0.0,14.45,142.66,0.0,7.42,31.28,176.89,9.42,0.0
0.0,28.88,133.93,0.0,8.91,38.15,176.89,0.36,0.0
0.0,29.54,123.45,0.0,7.46,37.01,176.88,0.0,0.0
0.0,26.6,114.67,0.0,6.21,32.81,176.88,0.0,0.0
0.0,22.52,107.37,0.0,5.33,27.85,176.87,0.0,0.0
0.0,18.19,101.09,0.0,4.7,22.89,176.87,0.0,0.0
0.0,15.84,95.57,0.0,4.38,20.22,176.86,0.0,0.0
0.0,14.81,90.42,0.0,4.27,19.08,176.86,0.0,0.0
0.0,14.07,85.4,0.0,4.24,18.31,176.85,0.0,0.0
0.0,13.28,80.41,0.0,4.27,17.55,176.85,0.0,0.0
0.0,13.1,75.39,0.0,4.44,17.55,176.85,0.0,0.0
0.0,12.84,70.16,0.0,4.71,17.55,176.84,0.0,0.0
0.0,14.99,64.61,0.0,5.61,20.6,176.84,0.0,0.0
0.0,14.89,58.01,0.0,6.56,22.89,176.83,1.44,0.0
0.0,8.45,50.29,0.0,5.73,26.24,176.83,12.06,0.0
0.0,1.23,43.56,0.0,1.21,27.47,176.83,25.02,0.0
0.0,0.0,42.13,9.05,0.0,27.85,176.82,36.9,0.0
0.0,0.0,49.37,16.88,0.0,29.38,176.82,46.26,0.0
0.0,0.0,62.88,22.2,0.0,29.76,176.82,51.96,0.0
0.0,0.0,80.64,25.33,0.0,28.61,176.81,53.94,0.0
0.0,0.0,100.9,25.3,0.0,25.94,176.81,51.24,0.0
0.0,0.0,121.14,19.34,0.0,25.18,176.81,44.52,0.0
0.0,0.0,136.61,9.7,0.0,24.8,176.8,34.5,0.0
0.0,1.55,144.37,0.0,1.49,25.18,176.8,22.14,0.0
0.0,14.44,142.62,0.0,7.42,31.28,176.79,9.42,0.0
0.0,28.88,133.89,0.0,8.91,38.15,176.79,0.36,0.0
0.0,29.54,123.41,0.0,7.46,37.01,176.78,0.0,0.0
0.0,26.6,114.63,0.0,6.21,32.81,176.78,0.0,0.0
0.0,22.52,107.33,0.0,5.33,27.85,176.77,0.0,0.0
0.0,18.19,101.06,0.0,4.7,22.89,176.77,0.0,0.0
0.0,15.84,95.53,0.0,4.38,20.22,176.76,0.0,0.0
0.0,14.81,90.38,0.0,4.27,19.08,176.76,0.0,0.0
0.0,14.07,85.36,0.0,4.24,18.31,176.75,0.0,0.0
0.0,13.28,80.37,0.0,4.27,17.55,176.75,0.0,0.0
0.0,13.1,75.35,0.0,4.44,17.55,176.74,0.0,0.0
0.0,12.84,70.13,0.0,4.71,17.55,176.74,0.0,0.0
0.0,14.99,64.58,0.0,5.61,20.6,176.74,0.0,0.0
0.0,14.89,57.98,0.0,6.56,22.89,176.73,1.44,0.0
0.0,8.45,50.26,0.0,5.73,26.24,176.73,12.06,0.0
0.0,1.23,43.52,0.0,1.21,27.47,176.72,25.02,0.0
0.0,0.0,42.09,9.05,0.0,27.85,176.72,36.9,0.0
0.0,0.0,49.33,16.88,0.0,29.38,176.72,46.26,0.0
0.0,0.0,62.84,22.2,0.0,29.76,176.71,51.96,0.0
0.0,0.0,80.6,25.33,0.0,28.61,176.71,53.94,0.0
0.0,0.0,100.86,25.3,0.0,25.94,176.71,51.24,0.0
0.0,0.0,121.1,19.34,0.0,25.18,176.7,44.52,0.0
0.0,0.0,136.57,9.7,0.0,24.8,176.7,34.5,0.0
0.0,1.55,144.34,0.0,1.49,25.18,176.69,22.14,0.0
0.0,14.44,142.58,0.0,7.42,31.28,176.69,9.42,0.0
0.0,28.88,133.85,0.0,8.91,38.15,176.68,0.36,0.0
0.0,29.54,123.37,0.0,7.46,37.01,176.68,0.0,0.0
0.0,26.6,114.59,0.0,6.2,32.81,176.67,0.0,0.0
0.0,22.52,107.29,0.0,5.33,27.85,176.67,0.0,0.0
0.0,18.19,101.02,0.0,4.7,22.89,176.66,0.0,0.0
0.0,15.84,95.5,0.0,4.38,20.22,176.66,0.0,0.0
0.0,14.81,90.35,0.0,4.26,19.08,176.65,0.0,0.0
0.0,14.07,85.33,0.0,4.24,18.31,176.65,0.0,0.0
0.0,13.28,80.34,0.0,4.27,17.55,176.64,0.0,0.0
0.0,13.1,75.32,0.0,4.44,17.55,176.64,0.0,0.0
0.0,12.84,70.09,0.0,4.71,17.55,176.64,0.0,0.0
0.0,14.99,64.55,0.0,5.61,20.6,176.63,0.0,0.0
0.0,14.89,57.95,0.0,6.56,22.89,176.63,1.44,0.0
0.0,8.44,50.22,0.0,5.73,26.24,176.62,12.06,0.0
0.0,1.23,43.48,0.0,1.21,27.47,176.62,25.02,0.0
0.0,0.0,42.05,9.05,0.0,27.85,176.62,36.9,0.0
0.0,0.0,49.29,16.88,0.0,29.38,176.61,46.26,0.0
0.0,0.0,62.8,22.2,0.0,29.76,176.61,51.96,0.0
0.0,0.0,80.56,25.33,0.0,28.61,176.61,53.94,0.0
0.0,0.0,100.82,25.3,0.0,25.94,176.6,51.24,0.0
0.0,0.0,121.06,19.34,0.0,25.18,176.6,44.52,0.0
0.0,0.0,136.54,9.7,0.0,24.8,176.6,34.5,0.0
0.0,1.55,144.3,0.0,1.49,25.18,176.59,22.14,0.0
0.0,14.44,142.54,0.0,7.42,31.28,176.58,9.42,0.0
0.0,28.88,133.81,0.0,8.91,38.15,176.58,0.36,0.0
0.0,29.55,123.33,0.0,7.46,37.01,176.57,0.0,0.0
0.0,26.61,114.55,0.0,6.2,32.81,176.57,0.0,0.0
0.0,22.52,107.25,0.0,5.33,27.85,176.56,0.0,0.0
0.0,18.2,100.99,0.0,4.69,22.89,176.56,0.0,0.0
0.0,15.84,95.46,0.0,4.38,20.22,176.56,0.0,0.0
0.0,14.81,90.31,0.0,4.26,19.08,176.55,0.0,0.0
0.0,14.07,85.3,0.0,4.24,18.31,176.55,0.0,0.0
0.0,13.28,80.31,0.0,4.27,17.55,176.54,0.0,0.0
0.0,13.11,75.29,0.0,4.44,17.55,176.54,0.0,0.0
0.0,12.84,70.06,0.0,4.71,17.55,176.53,0.0,0.0
0.0,14.99,64.52,0.0,5.61,20.6,176.53,0.0,0.0
0.0,14.88,57.91,0.0,6.57,22.89,176.53,1.44,0.0
0.0,8.44,50.19,0.0,5.73,26.24,176.52,12.06,0.0
0.0,1.23,43.44,0.0,1.22,27.47,176.52,25.02,0.0
0.0,0.0,42.01,9.05,0.0,27.85,176.51,36.9,0.0
0.0,0.0,49.26,16.88,0.0,29.38,176.51,46.26,0.0
0.0,0.0,62.76,22.2,0.0,29.76,176.51,51.96,0.0
0.0,0.0,80.53,25.33,0.0,28.61,176.51,53.94,0.0
0.0,0.0,100.79,25.3,0.0,25.94,176.5,51.24,0.0
0.0,0.0,121.03,19.34,0.0,25.18,176.5,44.52,0.0
0.0,0.0,136.5,9.7,0.0,24.8,176.49,34.5,0.0
0.0,1.55,144.26,0.0,1.49,25.18,176.49,22.14,0.0
0.0,14.44,142.51,0.0,7.43,31.28,176.48,9.42,0.0
0.0,28.88,133.77,0.0,8.91,38.15,176.48,0.36,0.0
0.0,29.55,123.29,0.0,7.46,37.01,176.47,0.0,0.0
0.0,26.61,114.51,0.0,6.2,32.81,176.47,0.0,0.0
0.0,22.52,107.22,0.0,5.33,27.85,176.46,0.0,0.0
0.0,18.2,100.95,0.0,4.69,22.89,176.46,0.0,0.0
0.0,15.84,95.43,0.0,4.38,20.22,176.45,0.0,0.0
0.0,14.81,90.28,0.0,4.26,19.08,176.45,0.0,0.0
0.0,14.07,85.26,0.0,4.24,18.31,176.44,0.0,0.0
0.0,13.28,80.28,0.0,4.27,17.55,176.44,0.0,0.0
0.0,13.11,75.26,0.0,4.44,17.55,176.44,0.0,0.0
0.0,12.84,70.03,0.0,4.71,17.55,176.43,0.0,0.0
0.0,14.99,64.49,0.0,5.61,20.6,176.43,0.0,0.0
0.0,14.88,57.88,0.0,6.57,22.89,176.42,1.44,0.0
0.0,8.44,50.15,0.0,5.74,26.24,176.42,12.06,0.0
0.0,1.23,43.41,0.0,1.22,27.47,176.42,25.02,0.0
0.0,0.0,41.98,9.05,0.0,27.85,176.41,36.9,0.0
0.0,0.0,49.22,16.88,0.0,29.38,176.41,46.26,0.0
0.0,0.0,62.73,22.2,0.0,29.76,176.41,51.96,0.0
0.0,0.0,80.49,25.33,0.0,28.61,176.4,53.94,0.0
0.0,0.0,100.75,25.3,0.0,25.94,176.4,51.24,0.0
0.0,0.0,120.99,19.34,0.0,25.18,176.39,44.52,0.0
0.0,0.0,136.46,9.7,0.0,24.8,176.39,34.5,0.0
0.0,1.55,144.22,0.0,1.49,25.18,176.38,22.14,0.0
0.0,14.43,142.47,0.0,7.43,31.28,176.38,9.42,0.0
0.0,28.88,133.73,0.0,8.91,38.15,176.37,0.36,0.0
0.0,29.55,123.25,0.0,7.46,37.01,176.37,0.0,0.0
0.0,26.61,114.47,0.0,6.2,32.81,176.36,0.0,0.0
0.0,22.52,107.18,0.0,5.33,27.85,176.36,0.0,0.0
0.0,18.2,100.91,0.0,4.69,22.89,176.35,0.0,0.0
0.0,15.84,95.39,0.0,4.37,20.22,176.35,0.0,0.0
0.0,14.81,90.25,0.0,4.26,19.08,176.35,0.0,0.0
0.0,14.07,85.23,0.0,4.24,18.31,176.34,0.0,0.0
0.0,13.28,80.25,0.0,4.27,17.55,176.34,0.0,0.0
0.0,13.11,75.23,0.0,4.44,17.55,176.33,0.0,0.0
0.0,12.84,70.0,0.0,4.71,17.55,176.33,0.0,0.0
0.0,14.99,64.45,0.0,5.61,20.6,176.32,0.0,0.0
0.0,14.88,57.85,0.0,6.57,22.89,176.32,1.44,0.0
0.0,8.44,50.12,0.0,5.74,26.24,176.32,12.06,0.0
0.0,1.23,43.37,0.0,1.22,27.47,176.31,25.02,0.0
0.0,0.0,41.94,9.05,0.0,27.85,176.31,36.9,0.0
0.0,0.0,49.18,16.88,0.0,29.38,176.31,46.26,0.0
0.0,0.0,62.69,22.2,0.0,29.76,176.3,51.96,0.0
0.0,0.0,80.45,25.33,0.0,28.61,176.3,53.94,0.0
0.0,0.0,100.71,25.3,0.0,25.94,176.3,51.24,0.0
