t,Pcharge,Pdischarge
2223,25.29800116904463,5.878456574072717e-7
2224,19.341001169044674,5.878456740215011e-7
2225,9.702501169044732,5.878456986295551e-7
2226,5.87845895081874e-7,1.5531555028553692
2227,5.878456974814863e-7,10.011959086529762
2228,5.878456882566774e-7,13.432406136788442
2229,5.878456951577325e-7,11.286939111219455
2230,5.878457031785923e-7,9.228309506816956
2231,5.878457111837919e-7,7.719779942521165
2232,5.878457193077716e-7,6.592085672384779
2233,5.878457242341596e-7,6.041345357866468
2234,5.878457259895772e-7,5.853869219722639
2235,5.878457263179266e-7,5.804745229037669
2236,5.878457259836608e-7,5.815747587876061
2237,5.878457230432849e-7,6.073730297195224
2238,5.878457192184018e-7,6.445098867513803
2239,5.878457076435983e-7,7.951708052257814
2240,5.878456996334753e-7,9.295740068695574
2241,5.878457109598716e-7,7.141263461570332
2242,5.878459477468498e-7,1.255073527052198
2243,9.050501169044734,5.878456998445873e-7
2244,16.884501169044675,5.878456780747985e-7
2245,22.203001169044647,5.87845667170644e-7
2246,25.32750116904462,5.87845657421771e-7
2247,25.29800116904463,5.878456574219947e-7
2248,19.341001169044674,5.878456740322482e-7
2249,9.702501169044732,5.878456986366259e-7
2250,5.878458950863294e-7,1.553160525340659
2251,5.878456974872033e-7,10.0118951641323
2252,5.878456882651131e-7,13.432058680919111
2253,5.878456951687612e-7,11.286637223910041
2254,5.878457031915202e-7,9.228090251604714
2255,5.878457111980802e-7,7.719629067007472
2256,5.87845719323035e-7,6.591987690587617
2257,5.878457242501331e-7,6.041278214078695
2258,5.878457260060956e-7,5.853824659564518
2259,5.87845726334866e-7,5.8047251299313904
2260,5.878457260009002e-7,5.815757268053498
2261,5.87845723060703e-7,6.07377997552643
2262,5.878457192358737e-7,6.445207529516049
2263,5.878457076609612e-7,7.9519598737706305
2264,5.878456996505027e-7,9.296213697989005
2265,5.87845710976333e-7,7.14165688548723
2266,5.878459477620925e-7,1.255093800196381
2267,9.050501169044734,5.87845699864684e-7
2268,16.884501169044675,5.878456780951445e-7
2269,22.203001169044647,5.878456671903281e-7
2270,25.32750116904462,5.878456574395713e-7
2271,25.29800116904463,5.878456574367202e-7
2272,19.341001169044674,5.878456740429951e-7
2273,9.702501169044732,5.878456986437029e-7
2274,5.878458950907846e-7,1.5531655528124058
2275,5.878456974929263e-7,10.011830981927703
2276,5.87845688273549e-7,13.431711624230278
2277,5.878456951797883e-7,11.286335771556438
2278,5.878457032044513e-7,9.227871443597275
2279,5.878457112123716e-7,7.719478346355621
2280,5.87845719338299e-7,6.591889614527922
2281,5.878457242661082e-7,6.041210923939904
2282,5.878457260226198e-7,5.853780086172393
2283,5.878457263518055e-7,5.804705021026007
2284,5.878457260181373e-7,5.815767137036789
2285,5.878457230781196e-7,6.073829795649742
2286,5.878457192533499e-7,6.445316157537495
2287,5.878457076783262e-7,7.952211335662874
2288,5.878456996675332e-7,9.296686939251202
2289,5.878457109927954e-7,7.142050134578836
2290,5.878459477773351e-7,1.2551140713131304
2291,9.050501169044734,5.878456998847842e-7
2292,16.884501169044675,5.878456781154916e-7
2293,22.203001169044647,5.878456672100121e-7
2294,25.32750116904462,5.878456574573742e-7
2295,25.29800116904463,5.878456574514497e-7
2296,19.341001169044674,5.878456740537498e-7
2297,9.702501169044732,5.87845698650778e-7
2298,5.878458950952414e-7,1.5531705946721286
2299,5.878456974986479e-7,10.011767413590077
2300,5.878456882819869e-7,13.431364187558257
2301,5.878456951908214e-7,11.28603455964853
2302,5.87845703217383e-7,9.227652518840173
2303,5.87845711226664e-7,7.71932791446796
2304,5.878457193535652e-7,6.591791619803497
2305,5.878457242820892e-7,6.04114356551192
2306,5.878457260391468e-7,5.853735242045847
2307,5.878457263687495e-7,5.804684746996705
2308,5.878457260353778e-7,5.815776703494413
2309,5.878457230955384e-7,6.073879664306578
2310,5.878457192708259e-7,6.445424525506133
2311,5.878457076956927e-7,7.952462987898168
2312,5.878456996845661e-7,9.29715997936669
2313,5.87845711009261e-7,7.1424435074367025
2314,5.878459477925774e-7,1.2551343478718597
2315,9.050501169044734,5.878456999048826e-7
2316,16.884501169044675,5.87845678135841e-7
2317,22.203001169044647,5.878456672296989e-7
2318,25.32750116904462,5.878456574751784e-7
2319,25.29800116904463,5.878456574661806e-7
2320,19.341001169044674,5.878456740645043e-7
2321,9.702501169044732,5.878456986578566e-7
2322,5.878458950996985e-7,1.553175621406021
2323,5.878456975043722e-7,10.011703363868076
2324,5.878456882904277e-7,13.43101717681552
2325,5.878456952018569e-7,11.285733431828213
2326,5.87845703230318e-7,9.227433755790994
2327,5.878457112409589e-7,7.7191772960724325
2328,5.87845719368833e-7,6.5916937328163545
2329,5.878457242980685e-7,6.041076374936284
2330,5.87845726055673e-7,5.853690590889441
2331,5.878457263856937e-7,5.804664693682534
2332,5.878457260526211e-7,5.815786486978165
2333,5.878457231129589e-7,6.073929500894515
2334,5.878457192883067e-7,6.445533111384471
2335,5.878457077130624e-7,7.952714349233846
2336,5.878456997015995e-7,9.297633156173761
2337,5.87845711025725e-7,7.14283681853663
2338,5.87845947807824e-7,1.2551546218221146
2339,9.050501169044734,5.878456999249803e-7
2340,16.884501169044675,5.878456781561929e-7
2341,22.203001169044647,5.878456672493897e-7
2342,25.32750116904462,5.878456574929895e-7
2343,25.29800116904463,5.878456574809141e-7
2344,19.341001169044674,5.878456740752613e-7
2345,9.702501169044732,5.878456986649376e-7
2346,5.878458951041587e-7,1.5531806703095372
2347,5.87845697510099e-7,10.011640002047306
2348,5.878456882988695e-7,13.43067087970509
2349,5.878456952128917e-7,11.285432080600396
2350,5.878457032432557e-7,9.227214713074204
2351,5.878457112552552e-7,7.719026657006209
2352,5.878457193841044e-7,6.591595444445966
2353,5.878457243140521e-7,6.041008898627132
2354,5.878457260721998e-7,5.853645879242879
2355,5.878457264026423e-7,5.804644247216324
2356,5.878457260698648e-7,5.81579612027803
2357,5.87845723130382e-7,6.073978926634249
2358,5.878457193057886e-7,6.445641408551772
2359,5.878457077304331e-7,7.952965766870313
2360,5.878456997186352e-7,9.298106144010461
2361,5.878457110421906e-7,7.143230312408027
2362,5.878459478230707e-7,1.2551749056551595
2363,9.050501169044734,5.878456999450815e-7
2364,16.884501169044675,5.878456781765459e-7
2365,22.203001169044647,5.878456672690829e-7
2366,25.32750116904462,5.878456575107963e-7
2367,25.29800116904463,5.878456574956502e-7
2368,19.341001169044674,5.878456740860221e-7
2369,9.702501169044732,5.878456986720195e-7
2370,5.878458951086187e-7,1.553185717690212
2371,5.878456975158284e-7,10.011576155878608
2372,5.87845688307316e-7,13.430324178948524
2373,5.878456952239319e-7,11.285130720855577
2374,5.878457032561955e-7,9.226995494301574
2375,5.878457112695541e-7,7.718875833008701
2376,5.878457193993762e-7,6.5914974252640235
2377,5.878457243300337e-7,6.040941617151034
2378,5.878457260887322e-7,5.853601285182219
2379,5.878457264195892e-7,5.804624194945412
2380,5.878457260871115e-7,5.815805733386036
2381,5.878457231478085e-7,6.074028566179405
2382,5.87845719323273e-7,6.44574988383622
2383,5.878457077478047e-7,7.953217060207822
2384,5.878456997356715e-7,9.29857931272759
2385,5.878457110586605e-7,7.143623574744424
2386,5.878459478383145e-7,1.2551951829321728
2387,9.050501169044734,5.878456999651839e-7
2388,16.884501169044675,5.878456781968987e-7
2389,22.203001169044647,5.878456672887775e-7
2390,25.32750116904462,5.8784565752861e-7
2391,25.29800116904463,5.878456575103888e-7
2392,19.341001169044674,5.878456740967853e-7
2393,9.702501169044732,5.878456986791046e-7
2394,5.878458951130827e-7,1.5531907705450165
2395,5.878456975215568e-7,10.011512798617114
2396,5.878456883157627e-7,13.429977313134835
2397,5.878456952349717e-7,11.284829873673468
2398,5.878457032691353e-7,9.226776877984598
2399,5.878457112838551e-7,7.718725109376982
2400,5.8784571941465e-7,6.591399301648841
2401,5.87845724346023e-7,6.040874253269476
2402,5.878457261052638e-7,5.853556513865115
2403,5.87845726436541e-7,5.804603809856353
2404,5.878457261043605e-7,5.815815375533168
2405,5.878457231652367e-7,6.074078033390669
2406,5.878457193407577e-7,6.445858173951597
2407,5.878457077651791e-7,7.953468784820854
2408,5.878456997527108e-7,9.29905269436341
2409,5.878457110751308e-7,7.144016924194556
2410,5.878459478535621e-7,1.2552154708531602
2411,9.050501169044734,5.878456999852853e-7
2412,16.88450116904468,5.878456782172568e-7
2413,22.203001169044647,5.87845667308472e-7
2414,25.32750116904462,5.878456575464277e-7
2415,25.29800116904463,5.878456575251287e-7
2416,19.341001169044674,5.878456741075484e-7
2417,9.702501169044732,5.878456986861911e-7
2418,5.878458951175478e-7,1.5531958325847308
2419,5.87845697527289e-7,10.011449442008173
2420,5.878456883242121e-7,13.429631583763717
2421,5.87845695246015e-7,11.284528829827476
2422,5.878457032820803e-7,9.226557993102913
2423,5.878457112981601e-7,7.7185737462306205
2424,5.878457194299282e-7,6.591301166635144
2425,5.878457243620123e-7,6.040806880755426
2426,5.878457261218021e-7,5.853511612227263
2427,5.878457264534942e-7,5.8045834227428825
2428,5.878457261216106e-7,5.815824918235383
2429,5.878457231826657e-7,6.07412781278092
2430,5.878457193582455e-7,6.445966414676715
2431,5.878457077825561e-7,7.953719837240571
2432,5.878456997697505e-7,9.29952568442754
2433,5.878457110916019e-7,7.144410142114269
2434,5.878459478688102e-7,1.2552357561544347
2435,9.050501169044734,5.878457000053904e-7
2436,16.88450116904468,5.878456782376132e-7
2437,22.203001169044647,5.878456673281691e-7
2438,25.32750116904462,5.878456575642426e-7
2439,25.29800116904463,5.878456575398728e-7
2440,19.341001169044674,5.878456741183151e-7
2441,9.702501169044732,5.878456986932836e-7
2442,5.878458951220129e-7,1.553200899604992
2443,5.878456975330257e-7,10.01138656569328
2444,5.878456883326639e-7,13.429284721233097
2445,5.878456952570595e-7,11.284227327237359
2446,5.878457032950243e-7,9.22633904329758
2447,5.87845711312465e-7,7.718423249886871
2448,5.878457194452054e-7,6.591203135126301
2449,5.878457243780026e-7,6.040739397626994
2450,5.878457261383381e-7,5.853466676181346
2451,5.878457264704505e-7,5.804563008883322
2452,5.878457261388628e-7,5.81583451548999
2453,5.878457232000985e-7,6.074177223153717
2454,5.878457193757347e-7,6.446074972553748
2455,5.878457077999345e-7,7.9539713285647355
2456,5.878456997867942e-7,9.29999871233041
2457,5.87845711108074e-7,7.144803753542743
2458,5.878459478840597e-7,1.2552560442008978
2459,9.050501169044734,5.878457000254949e-7
2460,16.88450116904468,5.878456782579734e-7
2461,22.203001169044647,5.87845667347869e-7
2462,25.32750116904462,5.878456575820614e-7
2463,25.29800116904463,5.878456575546165e-7
2464,19.341001169044674,5.878456741290844e-7
2465,9.702501169044732,5.878456987003758e-7
2466,5.878458951264801e-7,1.5532059776007596
2467,5.878456975387596e-7,10.011323584313152
2468,5.878456883411164e-7,13.428938643843779
2469,5.87845695268108e-7,11.283926335429436
2470,5.87845703307972e-7,9.226120175388587
2471,5.878457113267721e-7,7.718272621207407
2472,5.878457194604879e-7,6.591104798037451
2473,5.878457243939954e-7,6.040671953426675
2474,5.878457261548798e-7,5.853421964144485
2475,5.878457264874076e-7,5.804542635938809
2476,5.878457261561174e-7,5.815844011998641
2477,5.878457232175327e-7,6.074226745525083
2478,5.878457193932274e-7,6.446182961707044
2479,5.878457078173146e-7,7.954222099938347
2480,5.878456998038382e-7,9.300471949128587
2481,5.878457111245491e-7,7.145196939013914
2482,5.87845947899309e-7,1.255276326379767
2483,9.050501169044734,5.878457000456004e-7
2484,16.88450116904468,5.878456782783347e-7
2485,22.203001169044647,5.878456673675686e-7
2486,25.32750116904462,5.87845657599883e-7
2487,25.29800116904463,5.878456575693656e-7
2488,19.341001169044674,5.878456741398562e-7
2489,9.702501169044732,5.878456987074702e-7
2490,5.878458951309495e-7,1.5532110451432306
2491,5.878456975444978e-7,10.011260411498432
2492,5.878456883495745e-7,13.428592455215027
2493,5.878456952791572e-7,11.283625464158504
2494,5.878457033209227e-7,9.22590153222548
2495,5.878457113410822e-7,7.7181215416080855
2496,5.878457194757711e-7,6.591006705344329
2497,5.878457244099902e-7,6.040604586297654
2498,5.878457261714209e-7,5.85337706415295
2499,5.878457265043661e-7,5.804522272957644
2500,5.878457261733744e-7,5.81585340572168
2501,5.878457232349676e-7,6.074276084326126
2502,5.878457194107204e-7,6.446291226554667
2503,5.878457078346958e-7,7.954473603466065
2504,5.878456998208842e-7,9.300944738464237
2505,5.87845711141022e-7,7.145590390529388
2506,5.87845947914559e-7,1.2552966216326433
2507,9.050501169044734,5.878457000657094e-7
2508,16.88450116904468,5.878456782986958e-7
2509,22.203001169044647,5.878456673872737e-7
2510,25.32750116904462,5.878456576177059e-7
2511,25.29800116904463,5.878456575841148e-7
2512,19.341001169044674,5.878456741506305e-7
2513,9.702501169044732,5.878456987145667e-7
2514,5.878458951354194e-7,1.5532161340886765
2515,5.878456975502367e-7,10.011197313362642
2516,5.878456883580318e-7,13.428246452686771
2517,5.8784569529021e-7,11.283324340886193
2518,5.878457033338748e-7,9.225682572496925
2519,5.878457113553937e-7,7.717970861217812
2520,5.878457194910556e-7,6.590908611715867
2521,5.878457244259893e-7,6.0405370332497155
2522,5.878457261879643e-7,5.853332191473975
2523,5.878457265213273e-7,5.804501767106858
2524,5.878457261906354e-7,5.81586280954483
2525,5.878457232524042e-7,6.0743255143421795
2526,5.878457194282141e-7,6.446399275229903
2527,5.878457078520802e-7,7.9547247972634345
2528,5.878456998379326e-7,9.301417937892701
2529,5.87845711157501e-7,7.145983747583853
2530,5.8784594792981e-7,1.2553169102804027
2531,9.050501169044734,5.878457000858179e-7
2532,16.88450116904468,5.878456783190609e-7
2533,22.203001169044647,5.878456674069758e-7
2534,25.327501169044623,5.878456576355328e-7
2535,25.29800116904463,5.878456575988664e-7
2536,19.341001169044674,5.878456741614098e-7
2537,9.702501169044732,5.878456987216682e-7
2538,5.878458951398897e-7,1.5532212261486649
2539,5.878456975559782e-7,10.011135173741346
2540,5.878456883664926e-7,13.427901225055143
2541,5.878456953012629e-7,11.283024455680405
2542,5.878457033468293e-7,9.225463420281347
2543,5.878457113697082e-7,7.717819928704754
2544,5.878457195063446e-7,6.590810169056163
2545,5.878457244419884e-7,6.040469623407431
2546,5.878457262045123e-7,5.85328713738596
2547,5.878457265382915e-7,5.804481362620172
2548,5.878457262078958e-7,5.815872136821209
2549,5.878457232698456e-7,6.0743748641146516
2550,5.878457194457123e-7,6.446507405285042
2551,5.878457078694663e-7,7.954975690616365
2552,5.878456998549821e-7,9.301890201819928
2553,5.878457111739816e-7,7.146377022096041
2554,5.878459479450625e-7,1.255337202456135
2555,9.050501169044734,5.878457001059283e-7
2556,16.88450116904468,5.878456783394254e-7
2557,22.203001169044647,5.878456674266861e-7
2558,25.327501169044623,5.878456576533596e-7
2559,25.29800116904463,5.878456576136235e-7
2560,19.341001169044674,5.878456741721891e-7
2561,9.702501169044732,5.878456987287693e-7
2562,5.878458951443651e-7,1.5532263285291725
2563,5.878456975617233e-7,10.011072405626917
2564,5.878456883749553e-7,13.427555142977711
2565,5.878456953123224e-7,11.282722875358523
2566,5.878457033597849e-7,9.225244884994032
2567,5.878457113840226e-7,7.717669433790107
2568,5.878457195216348e-7,6.59071219935028
2569,5.878457244579896e-7,6.040402012071102
2570,5.878457262210597e-7,5.853242411044222
2571,5.878457265552572e-7,5.80446069469177
2572,5.878457262251604e-7,5.815881580757897
2573,5.878457232872856e-7,6.074424216767969
2574,5.878457194632125e-7,6.446615471838187
2575,5.878457078868551e-7,7.955226597614088
2576,5.878456998720326e-7,9.302363486258079
2577,5.878457111904587e-7,7.146770395051588
2578,5.878459479603162e-7,1.2553575053497927
2579,9.050501169044734,5.878457001260383e-7
2580,16.88450116904468,5.878456783597924e-7
2581,22.203001169044647,5.878456674463936e-7
2582,25.327501169044623,5.878456576711904e-7
2583,25.29800116904463,5.878456576283805e-7
2584,19.341001169044674,5.878456741829696e-7
2585,9.702501169044732,5.878456987358728e-7
2586,5.878458951488384e-7,1.553231431468157
2587,5.878456975674666e-7,10.011009964022142
2588,5.878456883834177e-7,13.427209725038974
2589,5.878456953233786e-7,11.282422338258073
2590,5.87845703372745e-7,9.225025654611654
2591,5.878457113983426e-7,7.717518284120623
2592,5.878457195369266e-7,6.590613897073572
2593,5.878457244739932e-7,6.040334422446155
2594,5.878457262376077e-7,5.853197351173123
2595,5.878457265722223e-7,5.804440323309111
2596,5.878457262424239e-7,5.815890995402319
2597,5.8784572330473e-7,6.07447353965688
2598,5.878457194807151e-7,6.446723577453908
2599,5.878457079042458e-7,7.95547741811563
2600,5.878456998890846e-7,9.302836150482676
2601,5.878457112069409e-7,7.147163610891282
2602,5.878459479755695e-7,1.2553777975855211
2603,9.050501169044734,5.878457001461491e-7
2604,16.88450116904468,5.878456783801593e-7
2605,22.203001169044647,5.878456674661037e-7
2606,25.327501169044623,5.878456576890198e-7
2607,25.29800116904463,5.878456576431386e-7
2608,19.341001169044674,5.878456741937536e-7
2609,9.702501169044732,5.878456987429782e-7
2610,5.878458951533161e-7,1.553236528704059
2611,5.878456975732161e-7,10.010947579666869
2612,5.878456883918881e-7,13.426863645603012
2613,5.8784569533444e-7,11.282121784295203
2614,5.878457033857033e-7,9.224807125720211
2615,5.878457114126639e-7,7.717367561132391
2616,5.87845719552218e-7,6.590515634960507
2617,5.878457244899987e-7,6.040267061691993
2618,5.878457262541627e-7,5.85315241410838
2619,5.87845726589197e-7,5.804419445317808
2620,5.878457262596924e-7,5.815900323827946
2621,5.87845723322178e-7,6.0745227616010204
2622,5.878457194982185e-7,6.446831436768153
2623,5.878457079216369e-7,7.955728630086681
2624,5.878456999061416e-7,9.303308875240358
2625,5.878457112234235e-7,7.147557091635612
2626,5.878459479908245e-7,1.2553980973889451
2627,9.050501169044734,5.878457001662648e-7
2628,16.88450116904468,5.878456784005314e-7
2629,22.203001169044647,5.878456674858166e-7
2630,25.327501169044623,5.878456577068561e-7
2631,25.29800116904463,5.878456576579009e-7
2632,19.341001169044674,5.8784567420454e-7
2633,9.702501169044732,5.878456987500901e-7
2634,5.878458951577947e-7,1.5532416346965245
2635,5.878456975789631e-7,10.010885350453956
2636,5.878456884003543e-7,13.426518702160383
2637,5.878456953455028e-7,11.281820879575411
2638,5.878457033986666e-7,9.224588374932106
2639,5.87845711426986e-7,7.717216710046599
2640,5.878457195675158e-7,6.590417248214208
2641,5.878457245060077e-7,6.040199345025136
2642,5.878457262707164e-7,5.853107328981695
2643,5.878457266061694e-7,5.80439892170431
2644,5.878457262769621e-7,5.815909546112682
2645,5.878457233396245e-7,6.074571997696098
2646,5.87845719515722e-7,6.446939425394329
2647,5.878457079390308e-7,7.955979612104727
2648,5.878456999231975e-7,9.303781576703866
2649,5.878457112399084e-7,7.147950254109579
2650,5.878459480060782e-7,1.255418400942777
2651,9.050501169044734,5.878457001863787e-7
2652,16.88450116904468,5.878456784209004e-7
2653,22.203001169044647,5.878456675055319e-7
2654,25.327501169044623,5.878456577246923e-7
2655,25.29800116904463,5.878456576726656e-7
2656,19.341001169044674,5.878456742153291e-7
2657,9.702501169044732,5.878456987572001e-7
2658,5.878458951622735e-7,1.553246764053721
2659,5.878456975847143e-7,10.010823623834034
2660,5.878456884088263e-7,13.426173524016038
2661,5.878456953565682e-7,11.281519981279065
2662,5.878457034116324e-7,9.224369420206665
2663,5.878457114413097e-7,7.717065813953359
2664,5.878457195828136e-7,6.590319053865789
2665,5.878457245220172e-7,6.0401318549409675
2666,5.878457262872715e-7,5.853062366706902
2667,5.878457266231417e-7,5.8043783746960464
2668,5.878457262942357e-7,5.815918648415335
2669,5.878457233570753e-7,6.0746210933510145
2670,5.878457195332317e-7,6.447047333383915
2671,5.878457079564256e-7,7.956230200864631
2672,5.878456999402562e-7,9.304254271934377
2673,5.878457112563938e-7,7.148343716194813
2674,5.878459480213357e-7,1.2554386992628817
2675,9.050501169044734,5.87845700206492e-7
2676,16.88450116904468,5.87845678441276e-7
2677,22.203001169044647,5.878456675252499e-7
2678,25.327501169044623,5.878456577425311e-7
2679,25.29800116904463,5.87845657687433e-7
2680,19.341001169044674,5.878456742261207e-7
2681,9.702501169044732,5.878456987643138e-7
2682,5.878458951667553e-7,1.5532518785852478
2683,5.878456975904666e-7,10.01076118972082
2684,5.878456884172993e-7,13.425829012252136
2685,5.87845695367637e-7,11.281219693045935
2686,5.878457034246007e-7,9.224150181167454
2687,5.878457114556363e-7,7.716914698626303
2688,5.878457195981152e-7,6.590220701211745
2689,5.878457245380284e-7,6.040064176793545
2690,5.878457263038329e-7,5.853017076212169
2691,5.878457266401204e-7,5.804357495299827
2692,5.878457263115075e-7,5.815927921420597
2693,5.878457233745267e-7,6.07467039114337
2694,5.878457195507392e-7,6.44715533667203
2695,5.878457079738234e-7,7.956481203204505
2696,5.878456999573149e-7,9.304727213078358
2697,5.8784571127288e-7,7.1487369905563405
2698,5.878459480365939e-7,1.2554590097556568
2699,9.050501169044734,5.878457002266074e-7
2700,16.88450116904468,5.878456784616501e-7
2701,22.203001169044647,5.878456675449665e-7
2702,25.327501169044623,5.878456577603726e-7
2703,25.29800116904463,5.878456577022031e-7
2704,19.341001169044674,5.878456742369147e-7
2705,9.702501169044732,5.878456987714282e-7
2706,5.878458951712353e-7,1.5532570027107195
2707,5.878456975962216e-7,10.010699757501062
2708,5.878456884257766e-7,13.425483233875886
2709,5.878456953787053e-7,11.28091953465147
2710,5.878457034375704e-7,9.223931510900309
2711,5.878457114699687e-7,7.716763928628781
2712,5.878457196134165e-7,6.590122378975074
2713,5.878457245540451e-7,6.039996500813776
2714,5.878457263203929e-7,5.852972162315421
2715,5.878457266570968e-7,5.804336830074618
2716,5.878457263287849e-7,5.81593690470893
2717,5.87845723391982e-7,6.074719419802119
2718,5.878457195682504e-7,6.447263068597942
2719,5.878457079912234e-7,7.956731842998137
2720,5.878456999743757e-7,9.305199680427137
2721,5.87845711289369e-7,7.14913026278613
2722,5.878459480518521e-7,1.255479313157909
2723,9.050501169044734,5.878457002467251e-7
2724,16.88450116904468,5.878456784820264e-7
2725,22.203001169044647,5.87845667564687e-7
2726,25.327501169044623,5.87845657778214e-7
2727,25.29800116904463,5.878456577169744e-7
2728,19.341001169044674,5.878456742477111e-7
2729,9.702501169044732,5.878456987785477e-7
2730,5.878458951757198e-7,1.5532621475092514
2731,5.87845697601977e-7,10.010637716140142
2732,5.878456884342518e-7,13.425138697567732
2733,5.878456953897772e-7,11.280619056793942
2734,5.878457034505408e-7,9.223712984626761
2735,5.878457114842989e-7,7.716613080858142
2736,5.878457196287203e-7,6.590024092417235
2737,5.878457245700604e-7,6.03992869321262
2738,5.87845726336955e-7,5.852927053911887
2739,5.878457266740779e-7,5.8043162312458945
2740,5.878457263460618e-7,5.815946203007484
2741,5.87845723409439e-7,6.0747684052385935
2742,5.878457195857672e-7,6.447370801846864
2743,5.878457080086247e-7,7.956982465975255
2744,5.878456999914424e-7,9.305672081121543
2745,5.878457113058605e-7,7.149523542171981
2746,5.878459480671103e-7,1.2554996262512403
2747,9.050501169044734,5.878457002668463e-7
2748,16.88450116904468,5.878456785024028e-7
2749,22.203001169044647,5.878456675844102e-7
2750,25.327501169044623,5.878456577960609e-7
2751,25.29800116904463,5.878456577317483e-7
2752,19.341001169044674,5.878456742585114e-7
2753,9.702501169044734,5.87845698785668e-7
2754,5.878458951802057e-7,1.553267280945243
2755,5.878456976077387e-7,10.010576031181014
2756,5.878456884427333e-7,13.424794408433344
2757,5.878456954008513e-7,11.28031834289333
2758,5.878457034635153e-7,9.223493895835762
2759,5.878457114986312e-7,7.716462131750276
2760,5.878457196440275e-7,6.589925578381275
2761,5.878457245860809e-7,6.039860903144311
2762,5.878457263535207e-7,5.852881872448648
2763,5.878457266910618e-7,5.804295386679183
2764,5.878457263633399e-7,5.815955386354638
2765,5.878457234268958e-7,6.0748174203146394
2766,5.87845719603279e-7,6.447478772746865
2767,5.878457080260268e-7,7.9572332298470165
2768,5.878457000085048e-7,9.306144798990278
2769,5.878457113223508e-7,7.1499169713222015
2770,5.878459480823672e-7,1.2555199375657917
2771,9.050501169044734,5.878457002869655e-7
2772,16.88450116904468,5.878456785227828e-7
2773,22.203001169044647,5.87845667604136e-7
2774,25.327501169044623,5.878456578139076e-7
2775,25.29800116904463,5.878456577465249e-7
2776,19.341001169044674,5.878456742693115e-7
2777,9.702501169044734,5.878456987927892e-7
2778,5.878458951846924e-7,1.5532724328296459
2779,5.878456976134978e-7,10.010514923861587
2780,5.87845688451216e-7,13.424449046398037
2781,5.87845695411928e-7,11.280018102127542
2782,5.878457034764905e-7,9.223275217453951
2783,5.878457115129678e-7,7.7163111418465435
2784,5.87845719659335e-7,6.589827316858577
2785,5.87845724602101e-7,6.039793145281034
2786,5.878457263700873e-7,5.852836595682924
2787,5.878457267080451e-7,5.804274571472398
2788,5.878457263806223e-7,5.815964307326443
2789,5.878457234443573e-7,6.0748665161479
2790,5.878457196207984e-7,6.447586347596892
2791,5.878457080434325e-7,7.957484068174192
2792,5.87845700025574e-7,9.30661722438956
2793,5.878457113388442e-7,7.150310308491161
2794,5.878459480976296e-7,1.2555402469278814
2795,9.050501169044734,5.878457003070856e-7
2796,16.88450116904468,5.878456785431625e-7
2797,22.203001169044647,5.878456676238618e-7
2798,25.327501169044623,5.878456578317583e-7
2799,25.29800116904463,5.87845657761304e-7
2800,19.341001169044674,5.878456742801153e-7
2801,9.702501169044734,5.878456987999168e-7
2802,5.878458951891814e-7,1.5532775744226952
2803,5.878456976192593e-7,10.010453439745694
2804,5.878456884596993e-7,13.424104865613469
2805,5.87845695423005e-7,11.279717683642597
2806,5.878457034894715e-7,9.223056162634213
2807,5.878457115273044e-7,7.716160362322281
2808,5.878457196746464e-7,6.589728944197289
2809,5.878457246181242e-7,6.039725506664909
2810,5.878457263866578e-7,5.852791322156262
2811,5.878457267250314e-7,5.804253738181815
2812,5.878457263979082e-7,5.815973264787618
2813,5.878457234618184e-7,6.074915505543222
2814,5.878457196383175e-7,6.447693965971217
2815,5.878457080608405e-7,7.9577345124677255
2816,5.878457000426415e-7,9.30708970977562
2817,5.878457113553388e-7,7.150703649740516
2818,5.878459481128895e-7,1.2555605599250796
2819,9.050501169044734,5.878457003272065e-7
2820,16.88450116904468,5.878456785635475e-7
2821,22.203001169044647,5.878456676435901e-7
2822,25.327501169044623,5.878456578496105e-7
2823,25.29800116904463,5.878456577760859e-7
2824,19.341001169044674,5.878456742909215e-7
2825,9.702501169044734,5.878456988070438e-7
2826,5.878458951936701e-7,1.553282741876892
2827,5.878456976250231e-7,10.010392250339347
2828,5.878456884681862e-7,13.423760922663785
2829,5.878456954340874e-7,11.279417293155308
2830,5.878457035024511e-7,9.222837714390097
2831,5.878457115416444e-7,7.716009239415981
2832,5.878457196899613e-7,6.589630626668075
2833,5.878457246341503e-7,6.03965782996206
2834,5.878457264032316e-7,5.852746014370309
2835,5.878457267420212e-7,5.804232831480131
2836,5.878457264151922e-7,5.815982389064548
2837,5.878457234792826e-7,6.074964305152717
2838,5.878457196558397e-7,6.447801680149577
2839,5.878457080782507e-7,7.957984803646556
2840,5.87845700059714e-7,9.307562024442065
2841,5.878457113718345e-7,7.151096984943598
2842,5.878459481281519e-7,1.2555808710556853
2843,9.050501169044734,5.878457003473309e-7
2844,16.88450116904468,5.878456785839281e-7
2845,22.203001169044647,5.878456676633183e-7
2846,25.327501169044623,5.878456578674639e-7
2847,25.29800116904463,5.878456577908676e-7
2848,19.341001169044674,5.878456743017304e-7
2849,9.702501169044734,5.878456988141717e-7
2850,5.878458951981636e-7,1.5532879033772062
2851,5.878456976307904e-7,10.01033117243467
2852,5.878456884766758e-7,13.423416385129752
2853,5.87845695445171e-7,11.279116953248574
2854,5.878457035154328e-7,9.222618797940616
