P2,P1,E,Pch,Pdis,Demand,Emax,SolarGen,Pdumped
0.0,0.0,216.04,9.7,0.0,24.8,299.84,34.5,96080.0
0.0,2.97,225.5,0.0,0.07,25.18,299.84,22.14,96080.0
0.0,11.32,225.44,0.0,10.54,31.28,299.84,9.42,96080.0
0.0,15.88,214.63,0.0,21.91,38.15,299.84,0.36,96080.0
0.0,16.61,192.15,0.0,20.39,37.01,299.84,0.0,96080.0
0.0,15.98,171.24,0.0,16.83,32.81,299.84,0.0,96080.0
0.0,15.21,153.97,0.0,12.64,27.85,299.84,0.0,96080.0
0.0,15.26,141.01,0.0,7.63,22.89,299.83,0.0,96080.0
0.0,16.97,133.19,0.0,3.25,20.22,299.83,0.0,96080.0
0.0,18.66,129.85,0.0,0.41,19.08,299.83,0.0,96080.0
0.0,18.09,129.43,0.0,0.23,18.31,299.83,0.0,96080.0
0.0,17.38,129.2,0.0,0.17,17.55,299.83,0.0,96080.0
0.0,17.37,129.02,0.0,0.18,17.55,299.83,0.0,96080.0
0.0,17.35,128.84,0.0,0.2,17.55,299.83,0.0,96080.0
0.0,10.79,128.64,0.0,9.81,20.6,299.83,0.0,96080.0
0.0,9.84,118.58,0.0,11.61,22.89,299.83,1.44,96080.0
0.0,8.6,106.67,0.0,5.58,26.24,299.83,12.06,96080.0
0.0,2.4,100.95,0.0,0.05,27.47,299.83,25.02,96080.0
0.0,0.0,100.9,9.05,0.0,27.85,299.83,36.9,96080.0
0.0,0.0,109.73,16.88,0.0,29.38,299.83,46.26,96080.0
0.0,0.0,126.19,22.2,0.0,29.76,299.83,51.96,96080.0
0.0,0.0,147.84,25.33,0.0,28.61,299.83,53.94,96080.0
0.0,0.0,172.53,25.3,0.0,25.94,299.83,51.24,96080.0
0.0,0.0,197.2,19.34,0.0,25.18,299.83,44.52,96080.0
0.0,0.0,216.06,9.7,0.0,24.8,299.83,34.5,96080.0
0.0,2.97,225.52,0.0,0.07,25.18,299.83,22.14,96080.0
0.0,11.32,225.45,0.0,10.54,31.28,299.83,9.42,96080.0
0.0,15.88,214.64,0.0,21.91,38.15,299.83,0.36,96080.0
0.0,16.61,192.17,0.0,20.39,37.01,299.83,0.0,96080.0
0.0,15.98,171.25,0.0,16.83,32.81,299.83,0.0,96080.0
0.0,15.21,153.98,0.0,12.64,27.85,299.83,0.0,96080.0
0.0,15.26,141.02,0.0,7.63,22.89,299.83,0.0,96080.0
0.0,16.97,133.2,0.0,3.25,20.22,299.83,0.0,96080.0
0.0,18.66,129.86,0.0,0.41,19.08,299.83,0.0,96080.0
0.0,18.09,129.44,0.0,0.23,18.31,299.83,0.0,96080.0
0.0,17.38,129.21,0.0,0.17,17.55,299.83,0.0,96080.0
0.0,17.37,129.03,0.0,0.18,17.55,299.83,0.0,96080.0
0.0,17.35,128.85,0.0,0.2,17.55,299.83,0.0,96080.0
0.0,10.79,128.65,0.0,9.81,20.6,299.83,0.0,96080.0
0.0,9.84,118.59,0.0,11.61,22.89,299.83,1.44,96080.0
0.0,8.6,106.68,0.0,5.58,26.24,299.83,12.06,96080.0
0.0,2.4,100.96,0.0,0.05,27.47,299.83,25.02,96080.0
0.0,0.0,100.91,9.05,0.0,27.85,299.83,36.9,96080.0
0.0,0.0,109.74,16.88,0.0,29.38,299.83,46.26,96080.0
0.0,0.0,126.2,22.2,0.0,29.76,299.83,51.96,96080.0
0.0,0.0,147.85,25.33,0.0,28.61,299.83,53.94,96080.0
0.0,0.0,172.54,25.3,0.0,25.94,299.83,51.24,96080.0
0.0,0.0,197.21,19.34,0.0,25.18,299.83,44.52,96080.0
0.0,0.0,216.07,9.7,0.0,24.8,299.83,34.5,96080.0
0.0,2.97,225.53,0.0,0.07,25.18,299.83,22.14,96080.0
0.0,11.32,225.46,0.0,10.54,31.28,299.83,9.42,96080.0
0.0,15.88,214.65,0.0,21.91,38.15,299.83,0.36,96080.0
0.0,16.61,192.18,0.0,20.39,37.01,299.83,0.0,96080.0
0.0,15.98,171.26,0.0,16.83,32.81,299.83,0.0,96080.0
0.0,15.21,154.0,0.0,12.64,27.85,299.83,0.0,96080.0
0.0,15.26,141.03,0.0,7.63,22.89,299.83,0.0,96080.0
0.0,16.97,133.21,0.0,3.25,20.22,299.83,0.0,96080.0
0.0,18.66,129.87,0.0,0.41,19.08,299.83,0.0,96080.0
0.0,18.09,129.45,0.0,0.23,18.31,299.83,0.0,96080.0
0.0,17.38,129.22,0.0,0.17,17.55,299.83,0.0,96080.0
0.0,17.37,129.04,0.0,0.18,17.55,299.83,0.0,96080.0
0.0,17.35,128.86,0.0,0.2,17.55,299.83,0.0,96080.0
0.0,10.79,128.66,0.0,9.82,20.6,299.83,0.0,96080.0
0.0,9.84,118.6,0.0,11.61,22.89,299.83,1.44,96080.0
0.0,8.6,106.69,0.0,5.58,26.24,299.83,12.06,96080.0
0.0,2.4,100.97,0.0,0.05,27.47,299.83,25.02,96080.0
0.0,0.0,100.93,9.05,0.0,27.85,299.83,36.9,96080.0
0.0,0.0,109.75,16.88,0.0,29.38,299.83,46.26,96080.0
0.0,0.0,126.21,22.2,0.0,29.76,299.83,51.96,96080.0
0.0,0.0,147.86,25.33,0.0,28.61,299.83,53.94,96080.0
0.0,0.0,172.55,25.3,0.0,25.94,299.83,51.24,96080.0
0.0,0.0,197.22,19.34,0.0,25.18,299.83,44.52,96080.0
0.0,0.0,216.08,9.7,0.0,24.8,299.83,34.5,96080.0
0.0,2.97,225.54,0.0,0.07,25.18,299.83,22.14,96080.0
0.0,11.32,225.47,0.0,10.54,31.28,299.83,9.42,96080.0
0.0,15.88,214.66,0.0,21.91,38.15,299.83,0.36,96080.0
0.0,16.61,192.19,0.0,20.39,37.01,299.83,0.0,96080.0
0.0,15.98,171.27,0.0,16.83,32.81,299.83,0.0,96080.0
0.0,15.21,154.01,0.0,12.64,27.85,299.82,0.0,96080.0
0.0,15.26,141.04,0.0,7.63,22.89,299.82,0.0,96080.0
0.0,16.97,133.22,0.0,3.25,20.22,299.82,0.0,96080.0
0.0,18.66,129.88,0.0,0.41,19.08,299.82,0.0,96080.0
0.0,18.09,129.46,0.0,0.23,18.31,299.82,0.0,96080.0
0.0,17.38,129.23,0.0,0.17,17.55,299.82,0.0,96080.0
0.0,17.37,129.05,0.0,0.18,17.55,299.82,0.0,96080.0
0.0,17.35,128.87,0.0,0.2,17.55,299.82,0.0,96080.0
0.0,10.78,128.67,0.0,9.82,20.6,299.82,0.0,96080.0
0.0,9.84,118.6,0.0,11.61,22.89,299.82,1.44,96080.0
0.0,8.6,106.7,0.0,5.57,26.24,299.82,12.06,96080.0
0.0,2.4,100.98,0.0,0.05,27.47,299.82,25.02,96080.0
0.0,0.0,100.94,9.05,0.0,27.85,299.82,36.9,96080.0
0.0,0.0,109.76,16.88,0.0,29.38,299.82,46.26,96080.0
0.0,0.0,126.22,22.2,0.0,29.76,299.82,51.96,96080.0
0.0,0.0,147.87,25.33,0.0,28.61,299.82,53.94,96080.0
0.0,0.0,172.56,25.3,0.0,25.94,299.82,51.24,96080.0
0.0,0.0,197.23,19.34,0.0,25.18,299.82,44.52,96080.0
0.0,0.0,216.09,9.7,0.0,24.8,299.82,34.5,96080.0
0.0,2.97,225.55,0.0,0.07,25.18,299.82,22.14,96080.0
0.0,11.32,225.48,0.0,10.54,31.28,299.82,9.42,96080.0
0.0,15.88,214.67,0.0,21.91,38.15,299.82,0.36,96080.0
0.0,16.61,192.2,0.0,20.39,37.01,299.82,0.0,96080.0
0.0,15.98,171.28,0.0,16.83,32.81,299.82,0.0,96080.0
0.0,15.21,154.02,0.0,12.64,27.85,299.82,0.0,96080.0
0.0,15.26,141.05,0.0,7.63,22.89,299.82,0.0,96080.0
0.0,16.96,133.23,0.0,3.25,20.22,299.82,0.0,96080.0
0.0,18.66,129.89,0.0,0.41,19.08,299.82,0.0,96080.0
0.0,18.09,129.47,0.0,0.23,18.31,299.82,0.0,96080.0
0.0,17.38,129.24,0.0,0.17,17.55,299.82,0.0,96080.0
0.0,17.37,129.06,0.0,0.18,17.55,299.82,0.0,96080.0
0.0,17.35,128.88,0.0,0.2,17.55,299.82,0.0,96080.0
0.0,10.78,128.68,0.0,9.82,20.6,299.82,0.0,96080.0
0.0,9.84,118.61,0.0,11.61,22.89,299.82,1.44,96080.0
0.0,8.6,106.71,0.0,5.57,26.24,299.82,12.06,96080.0
0.0,2.4,100.99,0.0,0.05,27.47,299.82,25.02,96080.0
0.0,0.0,100.94,9.05,0.0,27.85,299.82,36.9,96080.0
0.0,0.0,109.77,16.88,0.0,29.38,299.82,46.26,96080.0
0.0,0.0,126.23,22.2,0.0,29.76,299.82,51.96,96080.0
0.0,0.0,147.88,25.33,0.0,28.61,299.82,53.94,96080.0
0.0,0.0,172.57,25.3,0.0,25.94,299.82,51.24,96080.0
0.0,0.0,197.24,19.34,0.0,25.18,299.82,44.52,96080.0
0.0,0.0,216.1,9.7,0.0,24.8,299.82,34.5,96080.0
0.0,2.97,225.56,0.0,0.07,25.18,299.82,22.14,96080.0
0.0,11.32,225.49,0.0,10.54,31.28,299.82,9.42,96080.0
0.0,15.88,214.68,0.0,21.91,38.15,299.82,0.36,96080.0
0.0,16.61,192.21,0.0,20.39,37.01,299.82,0.0,96080.0
0.0,15.98,171.29,0.0,16.83,32.81,299.82,0.0,96080.0
0.0,15.21,154.03,0.0,12.64,27.85,299.82,0.0,96080.0
0.0,15.26,141.06,0.0,7.63,22.89,299.82,0.0,96080.0
0.0,16.96,133.24,0.0,3.26,20.22,299.82,0.0,96080.0
0.0,18.66,129.9,0.0,0.42,19.08,299.82,0.0,96080.0
0.0,18.09,129.48,0.0,0.23,18.31,299.82,0.0,96080.0
0.0,17.38,129.25,0.0,0.17,17.55,299.82,0.0,96080.0
0.0,17.37,129.07,0.0,0.18,17.55,299.82,0.0,96080.0
0.0,17.35,128.89,0.0,0.2,17.55,299.82,0.0,96080.0
0.0,10.78,128.69,0.0,9.82,20.6,299.82,0.0,96080.0
0.0,9.84,118.62,0.0,11.61,22.89,299.82,1.44,96080.0
0.0,8.6,106.71,0.0,5.57,26.24,299.82,12.06,96080.0
0.0,2.4,101.0,0.0,0.05,27.47,299.82,25.02,96080.0
0.0,0.0,100.95,9.05,0.0,27.85,299.82,36.9,96080.0
0.0,0.0,109.78,16.88,0.0,29.38,299.82,46.26,96080.0
0.0,0.0,126.24,22.2,0.0,29.76,299.82,51.96,96080.0
0.0,0.0,147.89,25.33,0.0,28.61,299.82,53.94,96080.0
0.0,0.0,172.58,25.3,0.0,25.94,299.82,51.24,96080.0
0.0,0.0,197.25,19.34,0.0,25.18,299.82,44.52,96080.0
0.0,0.0,216.11,9.7,0.0,24.8,299.82,34.5,96080.0
0.0,2.97,225.57,0.0,0.07,25.18,299.82,22.14,96080.0
0.0,11.32,225.5,0.0,10.54,31.28,299.82,9.42,96080.0
0.0,15.88,214.69,0.0,21.91,38.15,299.82,0.36,96080.0
0.0,16.61,192.22,0.0,20.39,37.01,299.82,0.0,96080.0
0.0,15.98,171.3,0.0,16.83,32.81,299.82,0.0,96080.0
0.0,15.21,154.04,0.0,12.64,27.85,299.81,0.0,96080.0
0.0,15.26,141.07,0.0,7.63,22.89,299.81,0.0,96080.0
0.0,16.96,133.25,0.0,3.26,20.22,299.81,0.0,96080.0
0.0,18.66,129.91,0.0,0.42,19.08,299.81,0.0,96080.0
0.0,18.09,129.48,0.0,0.23,18.31,299.81,0.0,96080.0
0.0,17.38,129.25,0.0,0.17,17.55,299.81,0.0,96080.0
0.0,17.37,129.08,0.0,0.18,17.55,299.81,0.0,96080.0
0.0,17.35,128.9,0.0,0.2,17.55,299.81,0.0,96080.0
0.0,10.78,128.7,0.0,9.82,20.6,299.81,0.0,96080.0
0.0,9.84,118.63,0.0,11.61,22.89,299.81,1.44,96080.0
0.0,8.61,106.72,0.0,5.57,26.24,299.81,12.06,96080.0
0.0,2.4,101.01,0.0,0.05,27.47,299.81,25.02,96080.0
0.0,0.0,100.96,9.05,0.0,27.85,299.81,36.9,96080.0
0.0,0.0,109.79,16.88,0.0,29.38,299.81,46.26,96080.0
0.0,0.0,126.25,22.2,0.0,29.76,299.81,51.96,96080.0
0.0,0.0,147.9,25.33,0.0,28.61,299.81,53.94,96080.0
0.0,0.0,172.59,25.3,0.0,25.94,299.81,51.24,96080.0
0.0,0.0,197.26,19.34,0.0,25.18,299.81,44.52,96080.0
0.0,0.0,216.11,9.7,0.0,24.8,299.81,34.5,96080.0
0.0,2.97,225.57,0.0,0.07,25.18,299.81,22.14,96080.0
0.0,11.32,225.51,0.0,10.54,31.28,299.81,9.42,96080.0
0.0,15.88,214.7,0.0,21.91,38.15,299.81,0.36,96080.0
0.0,16.61,192.23,0.0,20.39,37.01,299.81,0.0,96080.0
0.0,15.98,171.31,0.0,16.83,32.81,299.81,0.0,96080.0
0.0,15.21,154.05,0.0,12.64,27.85,299.81,0.0,96080.0
0.0,15.26,141.08,0.0,7.63,22.89,299.81,0.0,96080.0
0.0,16.96,133.26,0.0,3.26,20.22,299.81,0.0,96080.0
0.0,18.66,129.92,0.0,0.42,19.08,299.81,0.0,96080.0
0.0,18.09,129.49,0.0,0.23,18.31,299.81,0.0,96080.0
0.0,17.38,129.26,0.0,0.17,17.55,299.81,0.0,96080.0
0.0,17.37,129.09,0.0,0.18,17.55,299.81,0.0,96080.0
0.0,17.35,128.91,0.0,0.2,17.55,299.81,0.0,96080.0
0.0,10.78,128.71,0.0,9.82,20.6,299.81,0.0,96080.0
0.0,9.84,118.64,0.0,11.61,22.89,299.81,1.44,96080.0
0.0,8.61,106.73,0.0,5.57,26.24,299.81,12.06,96080.0
0.0,2.4,101.02,0.0,0.05,27.47,299.81,25.02,96080.0
0.0,0.0,100.97,9.05,0.0,27.85,299.81,36.9,96080.0
0.0,0.0,109.8,16.88,0.0,29.38,299.81,46.26,96080.0
0.0,0.0,126.26,22.2,0.0,29.76,299.81,51.96,96080.0
0.0,0.0,147.91,25.33,0.0,28.61,299.81,53.94,96080.0
0.0,0.0,172.6,25.3,0.0,25.94,299.81,51.24,96080.0
0.0,0.0,197.27,19.34,0.0,25.18,299.81,44.52,96080.0
0.0,0.0,216.12,9.7,0.0,24.8,299.81,34.5,96080.0
0.0,2.97,225.58,0.0,0.07,25.18,299.81,22.14,96080.0
0.0,11.32,225.52,0.0,10.54,31.28,299.81,9.42,96080.0
0.0,15.88,214.7,0.0,21.91,38.15,299.81,0.36,96080.0
0.0,16.61,192.23,0.0,20.39,37.01,299.81,0.0,96080.0
0.0,15.98,171.32,0.0,16.83,32.81,299.81,0.0,96080.0
0.0,15.21,154.05,0.0,12.64,27.85,299.81,0.0,96080.0
0.0,15.26,141.09,0.0,7.63,22.89,299.81,0.0,96080.0
0.0,16.96,133.27,0.0,3.26,20.22,299.81,0.0,96080.0
0.0,18.66,129.93,0.0,0.42,19.08,299.81,0.0,96080.0
0.0,18.09,129.5,0.0,0.22,18.31,299.81,0.0,96080.0
0.0,17.38,129.27,0.0,0.17,17.55,299.81,0.0,96080.0
0.0,17.37,129.1,0.0,0.18,17.55,299.81,0.0,96080.0
0.0,17.35,128.92,0.0,0.19,17.55,299.81,0.0,96080.0
0.0,10.78,128.72,0.0,9.82,20.6,299.81,0.0,96080.0
0.0,9.84,118.64,0.0,11.61,22.89,299.81,1.44,96080.0
0.0,8.61,106.73,0.0,5.57,26.24,299.81,12.06,96080.0
0.0,2.4,101.03,0.0,0.05,27.47,299.81,25.02,96080.0
0.0,0.0,100.98,9.05,0.0,27.85,299.81,36.9,96080.0
0.0,0.0,109.8,16.88,0.0,29.38,299.81,46.26,96080.0
0.0,0.0,126.27,22.2,0.0,29.76,299.81,51.96,96080.0
0.0,0.0,147.91,25.33,0.0,28.61,299.81,53.94,96080.0
0.0,0.0,172.61,25.3,0.0,25.94,299.81,51.24,96080.0
0.0,0.0,197.27,19.34,0.0,25.18,299.81,44.52,96080.0
0.0,0.0,216.13,9.7,0.0,24.8,299.81,34.5,96080.0
0.0,2.97,225.59,0.0,0.07,25.18,299.81,22.14,96080.0
0.0,11.32,225.52,0.0,10.54,31.28,299.81,9.42,96080.0
0.0,15.88,214.71,0.0,21.91,38.15,299.81,0.36,96080.0
0.0,16.61,192.24,0.0,20.39,37.01,299.81,0.0,96080.0
0.0,15.98,171.33,0.0,16.83,32.81,299.81,0.0,96080.0
0.0,15.21,154.06,0.0,12.64,27.85,299.8,0.0,96080.0
0.0,15.26,141.1,0.0,7.63,22.89,299.8,0.0,96080.0
0.0,16.96,133.27,0.0,3.26,20.22,299.8,0.0,96080.0
0.0,18.66,129.93,0.0,0.42,19.08,299.8,0.0,96080.0
0.0,18.09,129.51,0.0,0.22,18.31,299.8,0.0,96080.0
0.0,17.38,129.28,0.0,0.17,17.55,299.8,0.0,96080.0
0.0,17.37,129.1,0.0,0.18,17.55,299.8,0.0,96080.0
0.0,17.35,128.92,0.0,0.19,17.55,299.8,0.0,96080.0
0.0,10.78,128.72,0.0,9.82,20.6,299.8,0.0,96080.0
0.0,9.84,118.65,0.0,11.61,22.89,299.8,1.44,96080.0
0.0,8.61,106.74,0.0,5.56,26.24,299.8,12.06,96080.0
0.0,2.4,101.03,0.0,0.05,27.47,299.8,25.02,96080.0
0.0,0.0,100.99,9.05,0.0,27.85,299.8,36.9,96080.0
0.0,0.0,109.81,16.88,0.0,29.38,299.8,46.26,96080.0
0.0,0.0,126.27,22.2,0.0,29.76,299.8,51.96,96080.0
0.0,0.0,147.92,25.33,0.0,28.61,299.8,53.94,96080.0
0.0,0.0,172.62,25.3,0.0,25.94,299.8,51.24,96080.0
0.0,0.0,197.28,19.34,0.0,25.18,299.8,44.52,96080.0
0.0,0.0,216.14,9.7,0.0,24.8,299.8,34.5,96080.0
0.0,2.97,225.6,0.0,0.07,25.18,299.8,22.14,96080.0
0.0,11.32,225.53,0.0,10.54,31.28,299.8,9.42,96080.0
0.0,15.88,214.72,0.0,21.91,38.15,299.8,0.36,96080.0
0.0,16.61,192.25,0.0,20.39,37.01,299.8,0.0,96080.0
0.0,15.98,171.33,0.0,16.83,32.81,299.8,0.0,96080.0
0.0,15.21,154.07,0.0,12.64,27.85,299.8,0.0,96080.0
0.0,15.26,141.11,0.0,7.63,22.89,299.8,0.0,96080.0
0.0,16.96,133.28,0.0,3.26,20.22,299.8,0.0,96080.0
0.0,18.66,129.94,0.0,0.42,19.08,299.8,0.0,96080.0
0.0,18.09,129.51,0.0,0.22,18.31,299.8,0.0,96080.0
0.0,17.38,129.28,0.0,0.17,17.55,299.8,0.0,96080.0
0.0,17.37,129.11,0.0,0.18,17.55,299.8,0.0,96080.0
0.0,17.35,128.93,0.0,0.19,17.55,299.8,0.0,96080.0
0.0,10.78,128.73,0.0,9.82,20.6,299.8,0.0,96080.0
0.0,9.84,118.65,0.0,11.61,22.89,299.8,1.44,96080.0
0.0,8.61,106.75,0.0,5.56,26.24,299.8,12.06,96080.0
0.0,2.4,101.04,0.0,0.05,27.47,299.8,25.02,96080.0
0.0,0.0,100.99,9.05,0.0,27.85,299.8,36.9,96080.0
0.0,0.0,109.82,16.88,0.0,29.38,299.8,46.26,96080.0
0.0,0.0,126.28,22.2,0.0,29.76,299.8,51.96,96080.0
0.0,0.0,147.93,25.33,0.0,28.61,299.8,53.94,96080.0
0.0,0.0,172.62,25.3,0.0,25.94,299.8,51.24,96080.0
0.0,0.0,197.29,19.34,0.0,25.18,299.8,44.52,96080.0
0.0,0.0,216.15,9.7,0.0,24.8,299.8,34.5,96080.0
0.0,2.97,225.61,0.0,0.07,25.18,299.8,22.14,96080.0
0.0,11.32,225.54,0.0,10.54,31.28,299.8,9.42,96080.0
0.0,15.88,214.73,0.0,21.91,38.15,299.8,0.36,96080.0
0.0,16.61,192.26,0.0,20.39,37.01,299.8,0.0,96080.0
0.0,15.98,171.34,0.0,16.83,32.81,299.8,0.0,96080.0
0.0,15.21,154.08,0.0,12.64,27.85,299.8,0.0,96080.0
0.0,15.26,141.12,0.0,7.63,22.89,299.8,0.0,96080.0
0.0,16.96,133.29,0.0,3.26,20.22,299.8,0.0,96080.0
0.0,18.66,129.95,0.0,0.42,19.08,299.8,0.0,96080.0
0.0,18.09,129.52,0.0,0.22,18.31,299.8,0.0,96080.0
0.0,17.38,129.29,0.0,0.17,17.55,299.8,0.0,96080.0
0.0,17.37,129.12,0.0,0.18,17.55,299.8,0.0,96080.0
0.0,17.35,128.94,0.0,0.19,17.55,299.8,0.0,96080.0
0.0,10.78,128.74,0.0,9.83,20.6,299.8,0.0,96080.0
0.0,9.84,118.66,0.0,11.61,22.89,299.8,1.44,96080.0
0.0,8.62,106.75,0.0,5.56,26.24,299.8,12.06,96080.0
0.0,2.4,101.05,0.0,0.05,27.47,299.8,25.02,96080.0
0.0,0.0,101.0,9.05,0.0,27.85,299.8,36.9,96080.0
0.0,0.0,109.83,16.88,0.0,29.38,299.8,46.26,96080.0
0.0,0.0,126.29,22.2,0.0,29.76,299.8,51.96,96080.0
0.0,0.0,147.94,25.33,0.0,28.61,299.8,53.94,96080.0
0.0,0.0,172.63,25.3,0.0,25.94,299.8,51.24,96080.0
0.0,0.0,197.3,19.34,0.0,25.18,299.8,44.52,96080.0
0.0,0.0,216.15,9.7,0.0,24.8,299.8,34.5,96080.0
0.0,2.97,225.61,0.0,0.07,25.18,299.8,22.14,96080.0
0.0,11.32,225.55,0.0,10.54,31.28,299.8,9.42,96080.0
0.0,15.88,214.73,0.0,21.91,38.15,299.8,0.36,96080.0
0.0,16.61,192.26,0.0,20.39,37.01,299.8,0.0,96080.0
0.0,15.98,171.35,0.0,16.83,32.81,299.79,0.0,96080.0
0.0,15.21,154.09,0.0,12.64,27.85,299.79,0.0,96080.0
0.0,15.26,141.12,0.0,7.63,22.89,299.79,0.0,96080.0
0.0,16.96,133.3,0.0,3.26,20.22,299.79,0.0,96080.0
0.0,18.66,129.95,0.0,0.42,19.08,299.79,0.0,96080.0
0.0,18.09,129.53,0.0,0.22,18.31,299.79,0.0,96080.0
0.0,17.38,129.3,0.0,0.17,17.55,299.79,0.0,96080.0
0.0,17.37,129.12,0.0,0.18,17.55,299.79,0.0,96080.0
0.0,17.35,128.94,0.0,0.19,17.55,299.79,0.0,96080.0
0.0,10.77,128.74,0.0,9.83,20.6,299.79,0.0,96080.0
0.0,9.84,118.67,0.0,11.61,22.89,299.79,1.44,96080.0
0.0,8.62,106.76,0.0,5.56,26.24,299.79,12.06,96080.0
0.0,2.4,101.06,0.0,0.05,27.47,299.79,25.02,96080.0
0.0,0.0,101.01,9.05,0.0,27.85,299.79,36.9,96080.0
0.0,0.0,109.83,16.88,0.0,29.38,299.79,46.26,96080.0
0.0,0.0,126.3,22.2,0.0,29.76,299.79,51.96,96080.0
0.0,0.0,147.94,25.33,0.0,28.61,299.79,53.94,96080.0
0.0,0.0,172.64,25.3,0.0,25.94,299.79,51.24,96080.0
0.0,0.0,197.3,19.34,0.0,25.18,299.79,44.52,96080.0
0.0,0.0,216.16,9.7,0.0,24.8,299.79,34.5,96080.0
0.0,2.97,225.62,0.0,0.07,25.18,299.79,22.14,96080.0
0.0,11.32,225.55,0.0,10.54,31.28,299.79,9.42,96080.0
0.0,15.88,214.74,0.0,21.91,38.15,299.79,0.36,96080.0
0.0,16.61,192.27,0.0,20.39,37.01,299.79,0.0,96080.0
0.0,15.98,171.36,0.0,16.83,32.81,299.79,0.0,96080.0
0.0,15.21,154.09,0.0,12.64,27.85,299.79,0.0,96080.0
0.0,15.26,141.13,0.0,7.63,22.89,299.79,0.0,96080.0
0.0,16.96,133.3,0.0,3.26,20.22,299.79,0.0,96080.0
0.0,18.66,129.96,0.0,0.42,19.08,299.79,0.0,96080.0
0.0,18.09,129.53,0.0,0.22,18.31,299.79,0.0,96080.0
0.0,17.38,129.3,0.0,0.17,17.55,299.79,0.0,96080.0
0.0,17.37,129.13,0.0,0.18,17.55,299.79,0.0,96080.0
0.0,17.35,128.95,0.0,0.19,17.55,299.79,0.0,96080.0
0.0,10.77,128.75,0.0,9.83,20.6,299.79,0.0,96080.0
0.0,9.84,118.67,0.0,11.61,22.89,299.79,1.44,96080.0
0.0,8.62,106.76,0.0,5.56,26.24,299.79,12.06,96080.0
0.0,2.4,101.06,0.0,0.05,27.47,299.79,25.02,96080.0
0.0,0.0,101.02,9.05,0.0,27.85,299.79,36.9,96080.0
0.0,0.0,109.84,16.88,0.0,29.38,299.79,46.26,96080.0
0.0,0.0,126.3,22.2,0.0,29.76,299.79,51.96,96080.0
0.0,0.0,147.95,25.33,0.0,28.61,299.79,53.94,96080.0
0.0,0.0,172.64,25.3,0.0,25.94,299.79,51.24,96080.0
0.0,0.0,197.31,19.34,0.0,25.18,299.79,44.52,96080.0
0.0,0.0,216.17,9.7,0.0,24.8,299.79,34.5,96080.0
0.0,2.97,225.63,0.0,0.07,25.18,299.79,22.14,96080.0
0.0,11.32,225.56,0.0,10.54,31.28,299.79,9.42,96080.0
0.0,15.88,214.75,0.0,21.91,38.15,299.79,0.36,96080.0
0.0,16.61,192.28,0.0,20.39,37.01,299.79,0.0,96080.0
0.0,15.98,171.36,0.0,16.83,32.81,299.79,0.0,96080.0
0.0,15.21,154.1,0.0,12.64,27.85,299.79,0.0,96080.0
0.0,15.26,141.14,0.0,7.63,22.89,299.79,0.0,96080.0
0.0,16.96,133.31,0.0,3.26,20.22,299.79,0.0,96080.0
0.0,18.66,129.96,0.0,0.42,19.08,299.79,0.0,96080.0
0.0,18.09,129.54,0.0,0.22,18.31,299.79,0.0,96080.0
0.0,17.38,129.31,0.0,0.17,17.55,299.79,0.0,96080.0
0.0,17.37,129.13,0.0,0.18,17.55,299.79,0.0,96080.0
0.0,17.36,128.95,0.0,0.19,17.55,299.79,0.0,96080.0
0.0,10.77,128.76,0.0,9.83,20.6,299.79,0.0,96080.0
0.0,9.84,118.68,0.0,11.61,22.89,299.79,1.44,96080.0
0.0,8.62,106.77,0.0,5.55,26.24,299.79,12.06,96080.0
0.0,2.4,101.07,0.0,0.05,27.47,299.79,25.02,96080.0
0.0,0.0,101.02,9.05,0.0,27.85,299.79,36.9,96080.0
0.0,0.0,109.85,16.88,0.0,29.38,299.79,46.26,96080.0
0.0,0.0,126.31,22.2,0.0,29.76,299.79,51.96,96080.0
0.0,0.0,147.96,25.33,0.0,28.61,299.79,53.94,96080.0
0.0,0.0,172.65,25.3,0.0,25.94,299.79,51.24,96080.0
0.0,0.0,197.32,19.34,0.0,25.18,299.79,44.52,96080.0
0.0,0.0,216.17,9.7,0.0,24.8,299.79,34.5,96080.0
0.0,2.97,225.63,0.0,0.07,25.18,299.79,22.14,96080.0
0.0,11.32,225.57,0.0,10.54,31.28,299.79,9.42,96080.0
0.0,15.88,214.75,0.0,21.91,38.15,299.79,0.36,96080.0
0.0,16.61,192.28,0.0,20.39,37.01,299.79,0.0,96080.0
0.0,15.98,171.37,0.0,16.83,32.81,299.78,0.0,96080.0
0.0,15.21,154.11,0.0,12.64,27.85,299.78,0.0,96080.0
0.0,15.26,141.14,0.0,7.63,22.89,299.78,0.0,96080.0
0.0,16.96,133.31,0.0,3.26,20.22,299.78,0.0,96080.0
0.0,18.66,129.97,0.0,0.42,19.08,299.78,0.0,96080.0
0.0,18.09,129.54,0.0,0.22,18.31,299.78,0.0,96080.0
0.0,17.38,129.31,0.0,0.17,17.55,299.78,0.0,96080.0
0.0,17.37,129.14,0.0,0.18,17.55,299.78,0.0,96080.0
0.0,17.36,128.96,0.0,0.19,17.55,299.78,0.0,96080.0
0.0,10.77,128.76,0.0,9.83,20.6,299.78,0.0,96080.0
0.0,9.84,118.68,0.0,11.61,22.89,299.78,1.44,96080.0
0.0,8.62,106.77,0.0,5.55,26.24,299.78,12.06,96080.0
