P2,P1,E,Pch,Pdis,Demand,S_max,SolarGen,Pdumped
0.0,12.97,88.16,0.0,4.58,17.55,324.4,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.51,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.03,0.0,5.37,26.24,245.24,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,2.51,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,77.5,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,851.52,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,2.51,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.09,25.3,0.0,25.94,162.51,51.24,100000.0
0.0,0.0,134.33,19.34,0.0,25.18,498.78,44.52,100000.0
0.0,0.0,149.8,9.7,0.0,24.8,225.21,34.5,100000.0
0.0,1.58,157.56,0.0,1.45,25.18,850.66,22.14,100000.0
0.0,15.01,155.85,0.0,6.85,31.28,2.51,9.42,100000.0
0.0,29.18,147.79,0.0,8.61,38.15,162.46,0.36,100000.0
0.0,29.52,137.66,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,224.6,0.0,100000.0
0.0,22.34,121.38,0.0,5.51,27.85,225.48,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.15,0.0,4.56,20.22,172.32,0.0,100000.0
0.0,14.63,103.79,0.0,4.44,19.08,224.41,0.0,100000.0
0.0,13.9,98.56,0.0,4.41,18.31,324.17,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,871.39,0.0,100000.0
0.0,12.97,88.16,0.0,4.58,17.55,77.55,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,871.38,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.51,0.0,6.36,22.89,224.59,1.44,100000.0
0.0,8.81,63.03,0.0,5.37,26.24,851.52,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,225.47,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,498.71,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,699.91,53.94,100000.0
0.0,0.0,114.09,25.3,0.0,25.94,224.55,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,498.71,44.52,100000.0
0.0,0.0,149.8,9.7,0.0,24.8,224.41,34.5,100000.0
0.0,1.58,157.56,0.0,1.45,25.18,162.45,22.14,100000.0
0.0,15.01,155.85,0.0,6.85,31.28,172.24,9.42,100000.0
0.0,29.18,147.79,0.0,8.61,38.15,77.5,0.36,100000.0
0.0,29.52,137.66,0.0,7.49,37.01,162.46,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.38,0.0,5.51,27.85,225.44,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.15,0.0,4.56,20.22,225.24,0.0,100000.0
0.0,14.63,103.79,0.0,4.44,19.08,871.5,0.0,100000.0
0.0,13.9,98.56,0.0,4.41,18.31,77.48,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,245.18,0.0,100000.0
0.0,12.97,88.16,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,168.26,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.51,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.03,0.0,5.37,26.24,168.22,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,168.23,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,163.35,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,245.25,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,227.82,44.52,100000.0
0.0,0.0,149.8,9.7,0.0,24.8,1.59,34.5,100000.0
0.0,1.58,157.56,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.85,0.0,6.85,31.28,77.51,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,245.24,0.36,100000.0
0.0,29.52,137.66,0.0,7.48,37.01,193.11,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.38,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.15,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,225.36,0.0,100000.0
0.0,13.9,98.56,0.0,4.41,18.31,871.52,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,498.86,0.0,100000.0
0.0,12.97,88.16,0.0,4.58,17.55,245.14,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,168.23,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,245.27,0.0,100000.0
0.0,15.09,70.51,0.0,6.36,22.89,498.48,1.44,100000.0
0.0,8.81,63.03,0.0,5.37,26.24,324.16,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,498.74,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,1.58,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,2.51,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,77.57,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,162.85,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,193.18,34.5,100000.0
0.0,1.58,157.56,0.0,1.45,25.18,699.2,22.14,100000.0
0.0,15.01,155.85,0.0,6.85,31.28,225.39,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,227.82,0.0,100000.0
0.0,22.34,121.38,0.0,5.51,27.85,193.1,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,214.04,0.0,100000.0
0.0,15.66,109.15,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,498.69,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,237.16,0.0,100000.0
0.0,12.97,88.16,0.0,4.58,17.55,851.5,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,700.04,0.0,100000.0
0.0,15.09,70.51,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.03,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,871.4,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,498.85,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,850.63,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,1.59,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,214.02,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.56,0.0,1.45,25.18,851.27,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,168.28,0.36,100000.0
0.0,29.52,137.65,0.0,7.49,37.01,245.12,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,172.23,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,162.45,0.0,100000.0
0.0,15.66,109.15,0.0,4.56,20.22,324.22,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,228.04,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,870.04,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,77.52,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,2.51,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,193.11,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,324.4,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,78.82,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,1.59,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,214.08,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,224.41,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,2.51,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,172.26,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,225.43,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.85,0.0,6.35,32.81,228.12,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.89,0.0,4.88,22.89,871.43,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,699.62,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,162.45,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,870.7,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,172.36,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,224.46,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,172.25,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.71,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,228.01,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.06,22.2,0.0,29.76,498.9,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,2.51,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,168.23,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,214.03,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,851.47,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,162.53,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,193.11,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,214.07,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,2.51,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,498.64,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,498.86,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,193.11,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,871.51,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,2.51,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,227.93,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.12,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,2.51,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.31,9.05,0.0,27.85,168.23,36.9,100000.0
0.0,0.0,62.55,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.82,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,245.2,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,225.35,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,227.93,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,324.23,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,870.97,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,1.59,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,498.62,0.0,100000.0
0.0,12.75,82.77,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,324.23,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,245.2,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,2.51,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,245.14,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,324.36,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,162.45,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,193.39,51.24,100000.0
0.0,0.0,134.32,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,851.41,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,699.75,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,498.72,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,247.12,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,245.23,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.36,0.0,4.42,17.55,498.93,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,699.91,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,193.14,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,851.2,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,77.6,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,871.52,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,224.38,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.08,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,162.45,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,162.45,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,699.72,9.42,100000.0
0.0,29.18,147.78,0.0,8.61,38.15,245.2,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,698.85,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,851.52,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,214.06,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,214.05,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.78,0.0,4.44,19.08,77.61,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,699.66,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,498.68,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,245.17,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,162.76,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,172.23,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,871.39,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,699.47,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,193.13,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,172.25,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.79,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,700.05,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,168.23,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.65,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,324.41,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,851.15,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,227.9,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,163.17,0.0,100000.0
0.0,13.9,98.55,0.0,4.41,18.31,77.49,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,2.51,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,224.49,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,193.1,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,168.22,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,225.08,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,168.25,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,850.32,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,224.81,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,324.17,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,2.51,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,193.18,22.14,100000.0
0.0,15.01,155.84,0.0,6.85,31.28,193.1,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,851.5,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.37,0.0,5.51,27.85,213.96,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,168.23,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,227.71,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,172.26,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,168.23,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,871.46,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,224.37,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.02,0.0,5.37,26.24,324.31,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,213.96,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,228.1,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,193.16,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,245.26,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,162.45,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,213.98,34.5,100000.0
0.0,1.58,157.55,0.0,1.45,25.18,207.67,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,224.48,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,498.68,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,227.91,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,162.45,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,245.18,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,871.09,0.0,100000.0
0.0,15.66,109.14,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,213.98,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,162.45,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,214.08,0.0,100000.0
0.0,12.97,88.15,0.0,4.58,17.55,227.72,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,162.46,0.0,100000.0
0.0,15.09,70.5,0.0,6.36,22.89,699.9,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,245.12,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,2.51,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,227.7,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,172.28,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,871.43,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,245.26,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,77.69,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,224.46,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,193.15,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,77.68,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,77.7,0.0,100000.0
0.0,26.46,128.84,0.0,6.35,32.81,871.46,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,498.63,0.0,100000.0
0.0,18.01,114.88,0.0,4.88,22.89,700.01,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,214.19,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,213.97,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,224.4,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,871.3,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,168.24,12.06,100000.0
0.0,1.26,56.7,0.0,1.19,27.47,168.35,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,224.45,46.26,100000.0
0.0,0.0,76.05,22.2,0.0,29.76,213.96,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,324.11,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,225.26,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,193.18,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,162.45,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,214.08,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,224.46,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,871.42,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,77.68,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,324.18,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,498.59,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,1.59,0.0,100000.0
0.0,14.98,77.11,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,168.22,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,172.24,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,700.02,25.02,100000.0
0.0,0.0,55.3,9.05,0.0,27.85,498.76,36.9,100000.0
0.0,0.0,62.54,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,227.8,51.96,100000.0
0.0,0.0,93.81,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,324.41,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,193.15,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,225.26,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,0.0,0.0,100000.0
